run_id,brush_speed_rpm,contact_force_n,chem_type,chem_conc_pct,megasonic_w,megasonic_khz,di_temp_c,rinse_s,dry_type
RUN-003685,240,5,alkaline,0.924,0,0,21.708,20,SR
RUN-003686,200,9,alkaline,0.992,0,0,22.268,30,SR
RUN-003687,240,9,alkaline,1.045,250,1000,21.331,20,Marangoni
RUN-003688,200,7,alkaline,1.237,150,800,21.612,30,Marangoni
RUN-003689,220,9,acidic,0.639,150,800,21.645,40,Marangoni
RUN-003690,200,9,alkaline,1.007,150,1000,22.116,30,SR
RUN-003691,220,7,acidic,0.526,150,800,21.961,20,Marangoni
RUN-003692,200,9,alkaline,0.904,250,800,21.276,20,SR
RUN-003693,220,7,acidic,0.416,250,1000,21.771,30,Marangoni
RUN-003694,240,5,alkaline,1.104,250,800,22.421,40,Marangoni
RUN-003695,200,7,alkaline,1.1,150,800,21.391,20,SR
RUN-003696,240,9,alkaline,0.714,250,800,22.557,30,SR
RUN-003697,200,9,acidic,0.539,0,0,22.415,40,SR
RUN-003698,200,5,alkaline,0.85,150,1000,22.579,40,Marangoni
RUN-003699,220,7,acidic,0.3,250,800,21.936,30,SR
RUN-003700,220,9,acidic,0.55,150,1000,22.396,40,Marangoni
RUN-003701,240,7,acidic,0.519,250,1000,22.065,40,Marangoni
RUN-003702,220,5,alkaline,0.974,150,1000,22.014,20,SR
RUN-003703,240,9,acidic,0.496,250,800,22.049,20,SR
RUN-003704,200,9,acidic,0.4,0,0,22.09,30,SR
RUN-003705,220,9,acidic,0.485,0,0,22.04,20,SR
RUN-003706,220,9,acidic,0.463,0,0,22.051,20,SR
RUN-003707,200,9,acidic,0.655,150,1000,21.833,40,SR
RUN-003708,220,9,alkaline,1.073,250,1000,22.481,40,SR
RUN-003709,200,7,acidic,0.455,0,0,22.693,40,SR
RUN-003710,220,7,alkaline,0.882,0,0,22.361,40,Marangoni
RUN-003711,240,5,alkaline,1.106,0,0,22.535,40,Marangoni
RUN-003712,220,7,acidic,0.439,250,800,22.353,20,Marangoni
RUN-003713,240,5,acidic,0.202,250,800,22.072,40,Marangoni
RUN-003714,240,9,acidic,0.599,0,0,22.283,40,SR
RUN-003715,200,9,acidic,0.413,150,800,22.474,40,Marangoni
RUN-003716,220,9,alkaline,0.978,150,1000,22.214,20,Marangoni
RUN-003717,200,9,acidic,0.445,0,0,22.384,30,Marangoni
RUN-003718,240,9,alkaline,1.088,250,800,23.22,40,SR
RUN-003719,200,9,alkaline,0.844,250,1000,22.5,20,Marangoni
RUN-003720,240,7,alkaline,1.207,0,0,21.198,40,SR
RUN-003721,220,7,acidic,0.387,150,800,21.524,20,Marangoni
RUN-003722,240,9,alkaline,1.016,0,0,21.519,20,SR
RUN-003723,240,9,alkaline,0.833,150,1000,21.54,40,Marangoni
RUN-003724,200,5,acidic,0.388,150,800,22.056,20,Marangoni
RUN-003725,220,5,alkaline,1.017,250,1000,21.329,40,SR
RUN-003726,200,7,acidic,0.231,0,0,21.383,20,Marangoni
RUN-003727,220,9,acidic,0.514,0,0,21.829,40,SR
RUN-003728,200,7,acidic,0.693,150,1000,21.56,20,Marangoni
RUN-003729,200,9,acidic,0.392,150,1000,21.866,40,Marangoni
RUN-003730,200,5,acidic,0.514,150,800,21.385,30,Marangoni
RUN-003731,220,5,alkaline,1.128,250,800,22.094,30,SR
RUN-003732,220,5,acidic,0.514,250,800,21.402,40,SR
RUN-003733,220,5,alkaline,0.921,0,0,21.903,30,Marangoni
RUN-003734,220,7,acidic,0.569,0,0,21.91,30,SR
RUN-003735,220,7,alkaline,1.038,0,0,21.498,30,SR
RUN-003736,240,9,acidic,0.503,250,1000,22.176,40,Marangoni
RUN-003737,200,7,alkaline,1.082,150,1000,21.853,20,SR
RUN-003738,200,7,alkaline,1.073,150,1000,21.778,40,Marangoni
RUN-003739,240,7,alkaline,0.964,0,0,21.805,20,SR
RUN-003740,240,7,acidic,0.499,0,0,21.239,20,SR
RUN-003741,200,9,acidic,0.487,250,800,21.35,30,Marangoni
RUN-003742,220,5,alkaline,1.004,0,0,21.556,40,SR
RUN-003743,200,9,acidic,0.404,150,1000,22.02,20,SR
RUN-003744,240,9,alkaline,1.156,0,0,21.345,40,SR
RUN-003745,200,5,acidic,0.645,150,1000,21.877,20,SR
RUN-003746,200,5,acidic,0.497,250,1000,21.455,40,Marangoni
RUN-003747,240,7,acidic,0.681,0,0,21.975,40,SR
RUN-003748,200,9,alkaline,1.036,0,0,21.726,20,SR
RUN-003749,200,7,acidic,0.456,150,800,21.869,20,SR
RUN-003750,240,7,alkaline,0.927,0,0,21.719,20,SR
RUN-003751,220,7,alkaline,1.047,150,1000,21.602,20,Marangoni
RUN-003752,200,5,alkaline,1.105,150,1000,22.489,30,SR
RUN-003753,200,9,acidic,0.589,0,0,21.546,30,SR
RUN-003754,240,7,acidic,0.715,0,0,21.333,30,Marangoni
RUN-003755,200,9,alkaline,0.988,250,1000,21.945,40,SR
RUN-003756,220,7,acidic,0.48,250,800,21.6,20,Marangoni
RUN-003757,200,7,acidic,0.516,0,0,21.898,30,Marangoni
RUN-003758,240,9,acidic,0.647,250,800,21.847,40,SR
RUN-003759,220,5,alkaline,1.043,250,800,22.279,20,Marangoni
RUN-003760,200,9,acidic,0.56,250,800,22.126,20,SR
RUN-003761,200,7,alkaline,0.893,250,1000,21.909,40,SR
RUN-003762,240,5,acidic,0.636,0,0,22.069,40,SR
RUN-003763,220,7,alkaline,1.09,150,1000,22.247,30,Marangoni
RUN-003764,220,9,acidic,0.719,250,800,22.003,30,SR
RUN-003765,200,7,acidic,0.482,250,1000,22.47,30,Marangoni
RUN-003766,240,5,acidic,0.45,0,0,22.216,20,SR
RUN-003767,200,5,acidic,0.458,0,0,22.006,40,SR
RUN-003768,220,7,alkaline,0.9,0,0,21.705,30,Marangoni
RUN-003769,220,9,alkaline,1.05,250,1000,21.637,40,Marangoni
RUN-003770,240,5,alkaline,1.098,150,1000,21.971,40,SR
RUN-003771,240,5,alkaline,1.246,150,800,21.885,40,SR
RUN-003772,200,9,acidic,0.546,150,800,22.038,40,Marangoni
RUN-003773,240,7,alkaline,0.954,0,0,22.531,20,Marangoni
RUN-003774,220,9,alkaline,1.111,250,800,21.734,20,SR
RUN-003775,220,5,alkaline,0.883,150,800,21.912,20,SR
RUN-003776,240,5,acidic,0.676,150,800,22.477,30,SR
RUN-003777,240,5,alkaline,0.991,250,1000,22.941,30,SR
RUN-003778,220,7,alkaline,0.999,0,0,22.089,20,SR
RUN-003779,240,5,acidic,0.372,150,800,21.508,20,Marangoni
RUN-003780,220,9,acidic,0.495,150,1000,22.787,20,SR
RUN-003781,200,5,alkaline,1.297,250,1000,21.802,40,SR
RUN-003782,200,5,acidic,0.5,250,800,22.209,40,SR
RUN-003783,240,5,acidic,0.529,0,0,22.74,20,SR
RUN-003784,200,9,alkaline,0.906,150,1000,22.756,40,SR
RUN-003785,220,7,alkaline,1.168,150,1000,22.08,20,Marangoni
RUN-003786,240,5,acidic,0.439,150,800,22.376,30,SR
RUN-003787,200,7,alkaline,0.934,150,1000,22.828,20,SR
RUN-003788,240,9,acidic,0.51,150,800,21.967,40,Marangoni
RUN-003789,220,7,acidic,0.42,250,1000,21.999,30,SR
RUN-003790,240,9,acidic,0.564,0,0,22.158,30,Marangoni
RUN-003791,200,9,alkaline,0.891,0,0,22.767,20,Marangoni
RUN-003792,200,7,acidic,0.584,0,0,22.165,20,SR
RUN-003793,220,7,acidic,0.596,250,800,22.338,30,Marangoni
RUN-003794,240,5,acidic,0.608,250,800,22.2,30,SR
RUN-003795,200,5,acidic,0.444,250,1000,22.117,20,Marangoni
RUN-003796,220,5,alkaline,0.92,250,1000,22.236,20,SR
RUN-003797,200,7,acidic,0.574,0,0,22.086,20,Marangoni
RUN-003798,240,7,acidic,0.404,0,0,22.561,40,SR
RUN-003799,220,9,acidic,0.621,250,800,22.398,20,SR
RUN-003800,240,7,alkaline,1.093,250,800,22.67,40,Marangoni
RUN-003801,200,9,acidic,0.447,0,0,22.65,20,SR
RUN-003802,220,9,alkaline,1.037,250,1000,22.508,30,Marangoni
RUN-003803,220,7,alkaline,1.061,250,1000,22.038,30,SR
RUN-003804,200,5,acidic,0.496,0,0,22.703,20,Marangoni
RUN-003805,200,7,acidic,0.215,0,0,22.4,40,Marangoni
RUN-003806,240,7,acidic,0.474,250,800,22.362,30,Marangoni
RUN-003807,240,7,acidic,0.307,0,0,22.01,30,SR
RUN-003808,240,5,acidic,0.561,150,1000,22.762,40,Marangoni
RUN-003809,200,5,acidic,0.484,250,1000,22.292,40,Marangoni
RUN-003810,220,7,alkaline,1.102,150,1000,22.051,40,Marangoni
RUN-003811,220,5,acidic,0.462,250,800,22.117,30,Marangoni
RUN-003812,220,9,acidic,0.711,150,800,21.8,40,Marangoni
RUN-003813,240,5,alkaline,0.829,150,1000,22.013,40,Marangoni
RUN-003814,200,5,acidic,0.511,150,1000,21.492,40,SR
RUN-003815,220,5,acidic,0.585,150,1000,22.257,30,Marangoni
RUN-003816,200,9,acidic,0.554,0,0,22.238,40,Marangoni
RUN-003817,220,9,acidic,0.421,250,800,21.456,20,Marangoni
RUN-003818,240,5,alkaline,1.055,250,800,22.144,30,Marangoni
RUN-003819,200,5,alkaline,1.082,250,1000,22.313,40,SR
RUN-003820,200,5,alkaline,0.853,250,800,21.937,30,SR
RUN-003821,240,9,acidic,0.48,150,800,22.38,30,Marangoni
RUN-003822,200,5,acidic,0.356,250,1000,21.773,40,SR
RUN-003823,240,7,acidic,0.526,0,0,22.221,40,Marangoni
RUN-003824,240,7,acidic,0.365,150,800,21.352,40,SR
RUN-003825,240,7,alkaline,1.024,250,1000,21.371,20,SR
RUN-003826,240,9,acidic,0.581,0,0,21.42,20,SR
RUN-003827,200,7,alkaline,0.951,250,800,21.791,20,Marangoni
RUN-003828,200,5,alkaline,0.913,150,800,21.882,40,SR
RUN-003829,220,9,acidic,0.592,250,800,21.206,30,Marangoni
RUN-003830,200,9,alkaline,1.123,250,1000,21.735,20,Marangoni
RUN-003831,200,9,acidic,0.381,0,0,21.535,20,Marangoni
RUN-003832,200,9,alkaline,1.049,0,0,21.481,30,SR
RUN-003833,220,9,acidic,0.529,150,800,21.528,20,Marangoni
RUN-003834,200,5,acidic,0.642,250,800,21.768,20,SR
RUN-003835,220,5,acidic,0.459,250,800,21.228,40,Marangoni
RUN-003836,200,5,alkaline,0.954,0,0,22.061,30,SR
RUN-003837,220,7,alkaline,0.949,250,800,21.895,30,SR
RUN-003838,240,9,alkaline,0.963,250,800,21.909,20,SR
RUN-003839,200,5,alkaline,0.943,0,0,22.045,30,SR
RUN-003840,200,9,acidic,0.301,150,800,22.278,20,SR
RUN-003841,220,9,alkaline,1.195,250,800,21.782,20,Marangoni
RUN-003842,240,5,alkaline,1.009,150,800,22.166,30,Marangoni
RUN-003843,240,5,acidic,0.339,150,800,22.364,40,SR
RUN-003844,200,5,acidic,0.442,0,0,22.0,20,SR
RUN-003845,200,9,acidic,0.566,0,0,22.299,30,SR
RUN-003846,200,7,acidic,0.468,0,0,22.219,30,SR
RUN-003847,220,9,acidic,0.463,150,1000,22.269,20,Marangoni
RUN-003848,240,7,acidic,0.483,0,0,22.116,30,SR
RUN-003849,220,7,alkaline,0.826,0,0,22.533,20,SR
RUN-003850,200,5,alkaline,0.887,0,0,22.484,40,SR
RUN-003851,240,7,alkaline,1.075,150,800,22.439,40,SR
RUN-003852,200,7,alkaline,0.818,150,1000,22.218,40,SR
RUN-003853,200,9,acidic,0.46,0,0,22.325,20,SR
RUN-003854,200,7,alkaline,1.069,250,1000,22.312,30,SR
RUN-003855,200,9,alkaline,0.975,0,0,22.202,30,Marangoni
RUN-003856,200,9,acidic,0.452,150,1000,22.43,40,SR
RUN-003857,240,9,alkaline,0.941,250,1000,22.384,30,Marangoni
RUN-003858,240,7,acidic,0.463,250,800,22.777,30,Marangoni
RUN-003859,240,9,acidic,0.496,0,0,22.064,30,Marangoni
RUN-003860,220,7,alkaline,0.993,0,0,22.355,40,SR
RUN-003861,240,5,alkaline,1.068,0,0,21.998,40,SR
RUN-003862,200,5,alkaline,0.987,0,0,22.022,30,SR
RUN-003863,240,7,alkaline,1.062,0,0,22.675,20,SR
RUN-003864,240,9,alkaline,1.093,0,0,22.112,20,Marangoni
RUN-003865,240,9,alkaline,0.855,0,0,22.233,20,Marangoni
RUN-003866,220,7,acidic,0.446,250,1000,22.258,30,SR
RUN-003867,240,5,alkaline,1.006,150,800,22.551,20,SR
RUN-003868,220,7,alkaline,0.896,0,0,21.606,30,SR
RUN-003869,240,7,acidic,0.419,250,1000,22.228,40,Marangoni
RUN-003870,220,9,acidic,0.4,0,0,22.103,30,Marangoni
RUN-003871,240,5,alkaline,0.885,150,1000,22.555,40,Marangoni
RUN-003872,240,5,acidic,0.435,250,1000,21.672,30,SR
RUN-003873,220,5,acidic,0.449,150,800,22.198,40,Marangoni
RUN-003874,240,5,alkaline,1.062,250,800,22.364,40,SR
RUN-003875,240,7,acidic,0.204,0,0,22.347,30,SR
RUN-003876,220,7,acidic,0.624,150,800,22.051,20,Marangoni
RUN-003877,240,9,alkaline,1.142,0,0,22.217,30,SR
RUN-003878,240,7,acidic,0.448,250,800,22.284,30,SR
RUN-003879,220,5,alkaline,1.063,150,800,22.417,20,Marangoni
RUN-003880,200,9,acidic,0.556,150,1000,22.134,30,Marangoni
RUN-003881,200,9,acidic,0.501,150,800,22.305,20,SR
RUN-003882,240,5,acidic,0.621,0,0,21.979,30,SR
RUN-003883,240,9,acidic,0.535,0,0,22.328,30,Marangoni
RUN-003884,220,9,acidic,0.52,250,1000,22.232,40,Marangoni
RUN-003885,240,9,acidic,0.491,0,0,21.681,30,SR
RUN-003886,240,5,acidic,0.528,0,0,22.438,20,SR
RUN-003887,200,7,acidic,0.443,0,0,22.248,30,Marangoni
RUN-003888,240,9,acidic,0.546,150,1000,22.237,40,Marangoni
RUN-003889,240,5,acidic,0.667,0,0,22.105,40,Marangoni
RUN-003890,220,5,alkaline,0.988,150,800,22.045,40,Marangoni
RUN-003891,240,5,acidic,0.511,0,0,21.917,30,SR
RUN-003892,200,7,acidic,0.617,150,800,22.036,20,Marangoni
RUN-003893,200,9,acidic,0.499,250,800,21.97,40,Marangoni
RUN-003894,240,9,alkaline,0.902,0,0,21.921,40,Marangoni
RUN-003895,200,7,alkaline,0.857,250,1000,21.962,40,Marangoni
RUN-003896,240,9,acidic,0.341,250,800,21.715,30,SR
RUN-003897,200,9,acidic,0.476,0,0,21.881,30,SR
RUN-003898,220,5,acidic,0.452,0,0,22.243,40,SR
RUN-003899,240,9,acidic,0.488,150,1000,22.012,20,Marangoni
RUN-003900,200,9,acidic,0.581,150,800,21.387,40,SR
RUN-003901,240,5,alkaline,1.001,250,1000,21.643,40,Marangoni
RUN-003902,240,9,acidic,0.495,250,800,22.31,40,Marangoni
RUN-003903,220,9,alkaline,1.059,0,0,21.489,30,SR
RUN-003904,220,5,acidic,0.389,0,0,21.648,30,Marangoni
RUN-003905,200,5,acidic,0.486,150,800,21.292,30,SR
RUN-003906,200,9,acidic,0.604,0,0,21.762,30,Marangoni
RUN-003907,200,7,acidic,0.467,0,0,21.502,20,Marangoni
RUN-003908,240,7,acidic,0.509,0,0,21.124,30,SR
RUN-003909,200,5,acidic,0.387,150,1000,21.715,40,SR
RUN-003910,220,9,acidic,0.54,0,0,21.133,40,SR
RUN-003911,220,5,acidic,0.625,250,1000,22.229,40,Marangoni
RUN-003912,220,9,acidic,0.493,0,0,21.603,40,Marangoni
RUN-003913,220,5,acidic,0.36,250,800,21.724,30,SR
RUN-003914,200,9,acidic,0.481,0,0,21.439,30,Marangoni
RUN-003915,220,9,acidic,0.698,0,0,21.906,40,Marangoni
RUN-003916,220,5,acidic,0.455,150,800,21.932,40,SR
RUN-003917,200,7,acidic,0.456,150,1000,21.698,30,Marangoni
RUN-003918,200,9,alkaline,1.201,0,0,21.61,30,SR
RUN-003919,220,9,alkaline,0.935,0,0,22.451,30,SR
RUN-003920,220,7,acidic,0.708,150,800,21.44,20,Marangoni
RUN-003921,240,9,acidic,0.472,250,800,21.145,40,SR
RUN-003922,200,9,alkaline,1.05,0,0,21.84,20,SR
RUN-003923,200,5,alkaline,1.022,150,800,21.527,20,Marangoni
RUN-003924,220,5,acidic,0.465,150,800,21.837,40,Marangoni
RUN-003925,200,7,acidic,0.614,150,1000,21.237,30,Marangoni
RUN-003926,240,5,acidic,0.489,250,800,22.216,30,Marangoni
RUN-003927,240,7,acidic,0.67,0,0,21.757,40,Marangoni
RUN-003928,220,7,acidic,0.6,250,1000,21.86,30,SR
RUN-003929,200,7,acidic,0.402,250,1000,21.245,20,Marangoni
RUN-003930,240,5,acidic,0.357,0,0,21.672,40,Marangoni
RUN-003931,240,9,acidic,0.413,250,800,22.042,20,Marangoni
RUN-003932,200,5,acidic,0.471,0,0,21.62,20,Marangoni
RUN-003933,240,5,acidic,0.734,0,0,22.001,30,Marangoni
RUN-003934,240,9,alkaline,0.919,150,1000,21.861,30,SR
RUN-003935,200,7,alkaline,0.849,250,1000,21.68,30,SR
RUN-003936,240,9,acidic,0.188,250,800,21.87,20,SR
RUN-003937,200,7,acidic,0.563,150,800,21.589,30,Marangoni
RUN-003938,220,9,acidic,0.483,0,0,21.983,20,SR
RUN-003939,240,7,acidic,0.682,150,800,21.963,30,Marangoni
RUN-003940,240,5,acidic,0.425,150,800,21.795,40,Marangoni
RUN-003941,220,5,alkaline,1.286,150,800,21.937,40,SR
RUN-003942,240,5,acidic,0.496,250,1000,22.242,40,Marangoni
RUN-003943,240,7,acidic,0.498,150,1000,21.521,30,Marangoni
RUN-003944,240,5,alkaline,0.988,150,800,22.181,20,Marangoni
RUN-003945,240,7,alkaline,0.985,0,0,22.544,30,Marangoni
RUN-003946,220,5,alkaline,1.065,150,1000,22.779,30,Marangoni
RUN-003947,240,9,acidic,0.696,150,800,22.073,30,SR
RUN-003948,220,7,alkaline,0.669,0,0,22.597,40,Marangoni
RUN-003949,220,7,acidic,0.387,0,0,21.983,20,Marangoni
RUN-003950,200,7,acidic,0.463,0,0,22.678,20,SR
RUN-003951,240,9,alkaline,0.857,250,1000,22.57,40,SR
RUN-003952,220,7,acidic,0.46,0,0,22.25,30,Marangoni
RUN-003953,200,9,alkaline,0.947,150,1000,22.797,30,Marangoni
RUN-003954,240,5,acidic,0.301,150,1000,22.159,40,Marangoni
RUN-003955,220,7,acidic,0.387,250,1000,21.948,20,SR
RUN-003956,200,7,acidic,0.351,150,800,22.028,20,Marangoni
RUN-003957,220,9,acidic,0.558,250,800,22.005,30,Marangoni
RUN-003958,240,9,acidic,0.446,150,1000,22.309,30,Marangoni
RUN-003959,240,7,acidic,0.54,250,1000,22.083,40,Marangoni
RUN-003960,220,5,alkaline,0.997,0,0,21.724,40,SR
RUN-003961,220,5,acidic,0.675,0,0,21.928,40,Marangoni
RUN-003962,240,5,alkaline,0.824,250,1000,22.226,30,SR
RUN-003963,220,9,alkaline,1.001,150,800,21.953,40,Marangoni
RUN-003964,220,7,acidic,0.472,0,0,21.773,30,Marangoni
RUN-003965,220,5,acidic,0.524,0,0,21.185,20,SR
RUN-003966,240,7,acidic,0.398,250,800,21.864,40,Marangoni
RUN-003967,240,9,acidic,0.347,250,800,21.669,40,Marangoni
RUN-003968,240,5,acidic,0.589,0,0,21.175,20,Marangoni
RUN-003969,220,9,acidic,0.552,0,0,21.463,30,Marangoni
RUN-003970,200,5,acidic,0.404,0,0,21.993,40,SR
RUN-003971,220,7,acidic,0.415,250,800,21.315,20,SR
RUN-003972,220,9,acidic,0.452,0,0,22.208,30,Marangoni
RUN-003973,220,7,acidic,0.324,150,800,21.869,30,Marangoni
RUN-003974,240,5,acidic,0.436,0,0,22.257,30,Marangoni
RUN-003975,240,5,alkaline,0.962,250,1000,22.093,30,Marangoni
RUN-003976,220,7,alkaline,0.973,0,0,21.543,30,Marangoni
RUN-003977,220,9,alkaline,1.051,150,1000,21.527,40,Marangoni
RUN-003978,220,5,acidic,0.597,250,800,21.817,20,Marangoni
RUN-003979,240,7,acidic,0.535,250,800,21.936,30,SR
RUN-003980,240,9,acidic,0.519,0,0,21.912,40,Marangoni
RUN-003981,220,5,acidic,0.523,250,800,21.756,40,Marangoni
RUN-003982,220,7,alkaline,1.022,0,0,21.569,20,Marangoni
RUN-003983,220,5,alkaline,0.978,0,0,21.435,30,SR
RUN-003984,220,7,acidic,0.43,0,0,21.688,30,SR
RUN-003985,220,9,acidic,0.576,150,800,21.068,40,SR
RUN-003986,220,5,alkaline,0.87,0,0,21.381,30,SR
RUN-003987,220,7,alkaline,1.034,150,1000,21.713,30,Marangoni
RUN-003988,240,7,acidic,0.447,250,800,21.267,20,SR
RUN-003989,200,9,alkaline,1.036,0,0,21.015,20,Marangoni
RUN-003990,200,9,alkaline,1.047,250,800,21.538,30,SR
RUN-003991,220,5,alkaline,1.064,250,800,21.307,20,Marangoni
RUN-003992,200,7,acidic,0.559,250,800,21.763,20,SR
RUN-003993,200,7,acidic,0.596,250,800,21.717,40,Marangoni
RUN-003994,240,7,acidic,0.456,250,800,21.972,30,Marangoni
RUN-003995,200,5,acidic,0.409,0,0,22.006,30,SR
RUN-003996,200,9,acidic,0.628,150,1000,21.717,40,SR
RUN-003997,220,5,alkaline,1.099,150,1000,21.407,40,SR
RUN-003998,200,9,alkaline,1.02,0,0,21.566,20,SR
RUN-003999,200,9,acidic,0.387,0,0,21.491,40,SR
RUN-004000,220,5,alkaline,0.919,250,1000,21.021,30,SR
RUN-004001,200,9,acidic,0.496,250,800,22.313,40,SR
RUN-004002,220,7,acidic,0.52,150,800,22.379,30,SR
RUN-004003,220,7,acidic,0.609,250,1000,21.946,30,Marangoni
RUN-004004,200,7,alkaline,1.03,0,0,21.95,20,SR
RUN-004005,200,9,alkaline,1.066,150,800,21.601,40,Marangoni
RUN-004006,240,9,alkaline,1.047,0,0,21.986,20,SR
RUN-004007,220,7,acidic,0.315,250,800,21.777,40,Marangoni
RUN-004008,220,9,acidic,0.422,150,1000,21.741,40,Marangoni
RUN-004009,240,7,acidic,0.351,250,800,21.655,30,SR
RUN-004010,240,9,acidic,0.578,150,1000,22.469,20,SR
RUN-004011,240,5,alkaline,1.009,250,1000,21.856,20,SR
RUN-004012,200,7,acidic,0.509,0,0,22.022,40,Marangoni
RUN-004013,240,9,acidic,0.488,0,0,21.918,40,Marangoni
RUN-004014,240,5,acidic,0.571,150,1000,22.118,40,SR
RUN-004015,240,7,acidic,0.533,150,1000,22.129,20,SR
RUN-004016,200,7,alkaline,1.28,250,800,22.35,40,Marangoni
RUN-004017,200,9,acidic,0.46,0,0,22.13,30,SR
RUN-004018,220,5,alkaline,0.887,0,0,21.936,40,SR
RUN-004019,220,5,acidic,0.505,150,800,22.458,30,SR
RUN-004020,240,7,acidic,0.558,250,1000,22.41,40,SR
RUN-004021,220,9,acidic,0.316,0,0,22.35,20,SR
RUN-004022,200,5,acidic,0.531,150,1000,22.706,20,Marangoni
RUN-004023,240,9,acidic,0.431,0,0,22.07,20,Marangoni
RUN-004024,200,7,alkaline,1.108,0,0,22.245,20,SR
RUN-004025,200,5,acidic,0.55,0,0,22.884,20,Marangoni
RUN-004026,220,7,acidic,0.576,0,0,22.746,40,SR
RUN-004027,200,7,acidic,0.508,150,1000,22.557,30,Marangoni
RUN-004028,220,7,acidic,0.381,150,800,22.103,20,Marangoni
RUN-004029,220,5,acidic,0.532,250,800,22.589,20,SR
RUN-004030,220,5,acidic,0.602,0,0,22.521,30,Marangoni
RUN-004031,200,7,alkaline,1.085,150,1000,21.57,40,SR
RUN-004032,220,7,alkaline,0.96,250,800,22.607,20,Marangoni
RUN-004033,200,7,alkaline,1.03,150,1000,22.345,30,Marangoni
RUN-004034,220,5,acidic,0.557,150,800,22.76,30,Marangoni
RUN-004035,240,5,alkaline,1.242,150,800,22.798,40,SR
RUN-004036,240,7,alkaline,0.865,0,0,22.197,30,Marangoni
RUN-004037,240,9,acidic,0.7,0,0,22.401,20,Marangoni
RUN-004038,240,7,alkaline,0.951,150,1000,22.133,30,Marangoni
RUN-004039,220,7,alkaline,0.963,150,800,22.836,20,SR
RUN-004040,240,9,acidic,0.526,250,1000,22.251,30,SR
RUN-004041,200,7,alkaline,0.923,150,800,22.088,40,Marangoni
RUN-004042,220,5,alkaline,1.089,150,1000,22.7,30,Marangoni
RUN-004043,240,9,acidic,0.49,0,0,22.791,20,SR
RUN-004044,240,5,acidic,0.367,150,1000,22.767,20,SR
RUN-004045,240,5,acidic,0.507,250,1000,22.447,20,Marangoni
RUN-004046,240,9,acidic,0.319,0,0,22.125,40,Marangoni
RUN-004047,200,7,acidic,0.401,250,800,22.164,20,SR
RUN-004048,220,9,acidic,0.403,0,0,22.749,30,SR
RUN-004049,240,9,acidic,0.562,250,1000,22.358,40,Marangoni
RUN-004050,220,7,alkaline,1.051,0,0,22.445,30,SR
RUN-004051,200,9,acidic,0.465,150,1000,22.231,40,Marangoni
RUN-004052,220,5,acidic,0.482,0,0,22.358,30,Marangoni
RUN-004053,220,9,acidic,0.542,150,800,22.648,40,SR
RUN-004054,240,7,acidic,0.434,0,0,21.8,40,SR
RUN-004055,200,7,alkaline,1.04,150,1000,22.382,20,SR
RUN-004056,200,7,acidic,0.424,250,1000,21.917,40,SR
RUN-004057,220,9,acidic,0.349,150,800,22.313,30,SR
RUN-004058,220,9,acidic,0.511,250,800,22.303,30,SR
RUN-004059,200,5,acidic,0.317,250,1000,21.888,40,Marangoni
RUN-004060,240,7,acidic,0.49,250,800,22.217,30,Marangoni
RUN-004061,240,7,acidic,0.488,250,1000,22.058,40,SR
RUN-004062,240,7,acidic,0.574,0,0,22.147,20,SR
RUN-004063,200,5,acidic,0.53,0,0,22.009,40,SR
RUN-004064,200,5,alkaline,1.023,0,0,21.871,30,Marangoni
RUN-004065,200,7,acidic,0.618,150,800,22.33,30,Marangoni
RUN-004066,200,9,acidic,0.688,150,1000,21.74,30,Marangoni
RUN-004067,220,5,acidic,0.462,0,0,22.263,40,SR
RUN-004068,220,9,acidic,0.53,150,1000,21.992,40,SR
RUN-004069,220,9,alkaline,0.887,150,800,22.172,30,Marangoni
RUN-004070,200,5,alkaline,1.082,250,800,21.808,40,Marangoni
RUN-004071,200,5,alkaline,1.016,150,800,21.719,20,SR
RUN-004072,200,7,acidic,0.566,250,800,21.644,40,SR
RUN-004073,240,9,acidic,0.573,150,800,21.307,20,Marangoni
RUN-004074,240,9,acidic,0.702,150,1000,21.943,20,Marangoni
RUN-004075,220,7,acidic,0.519,150,800,21.732,20,SR
RUN-004076,220,5,acidic,0.486,150,800,21.671,40,Marangoni
RUN-004077,200,9,acidic,0.426,250,1000,22.024,20,SR
RUN-004078,240,9,alkaline,0.986,0,0,21.753,40,SR
RUN-004079,200,5,alkaline,0.995,250,1000,22.491,20,Marangoni
RUN-004080,240,5,alkaline,0.919,250,1000,21.917,20,SR
RUN-004081,220,9,alkaline,1.151,250,800,22.069,30,SR
RUN-004082,200,5,acidic,0.426,150,1000,22.131,40,Marangoni
RUN-004083,200,7,acidic,0.452,250,1000,22.499,20,Marangoni
RUN-004084,200,7,acidic,0.448,250,800,22.503,30,Marangoni
RUN-004085,240,5,acidic,0.317,250,1000,21.781,30,Marangoni
RUN-004086,200,5,acidic,0.598,250,800,22.532,30,SR
RUN-004087,200,9,alkaline,1.068,0,0,22.589,30,SR
RUN-004088,220,5,acidic,0.45,150,800,22.497,40,Marangoni
RUN-004089,200,9,acidic,0.465,150,1000,22.342,30,SR
RUN-004090,240,7,acidic,0.457,250,1000,22.77,20,Marangoni
RUN-004091,200,5,alkaline,0.993,150,1000,22.665,20,SR
