run_id,cond_force_n,cond_rpm,cond_sweep_mms,cond_time_s
RUN-001859,30,80,15,30
RUN-001860,50,80,10,45
RUN-001861,50,80,15,45
RUN-001862,40,80,20,45
RUN-001863,50,80,15,60
RUN-001864,30,80,20,60
RUN-001865,40,80,10,30
RUN-001866,40,80,15,60
RUN-001867,50,60,20,45
RUN-001868,30,60,10,60
RUN-001869,50,80,20,60
RUN-001870,30,80,15,45
RUN-001871,30,60,10,60
RUN-001872,30,60,20,60
RUN-001873,40,80,15,60
RUN-001874,30,60,15,60
RUN-001875,40,80,15,30
RUN-001876,30,80,10,60
RUN-001877,30,60,20,60
RUN-001878,40,60,20,30
RUN-001879,40,80,15,30
RUN-001880,40,60,20,45
RUN-001881,40,60,15,45
RUN-001882,40,80,15,30
RUN-001883,30,80,10,30
RUN-001884,50,80,15,45
RUN-001885,50,60,20,30
RUN-001886,40,80,15,45
RUN-001887,50,80,15,30
RUN-001888,50,80,20,45
RUN-001889,50,60,20,60
RUN-001890,30,60,20,45
RUN-001891,50,60,15,45
RUN-001892,50,80,10,30
RUN-001893,30,80,15,45
RUN-001894,30,80,15,30
RUN-001895,50,80,15,60
RUN-001896,50,80,20,30
RUN-001897,50,80,15,30
RUN-001898,50,60,20,45
RUN-001899,30,80,15,45
RUN-001900,40,80,20,60
RUN-001901,30,60,15,60
RUN-001902,50,60,15,30
RUN-001903,50,80,10,60
RUN-001904,40,80,10,30
RUN-001905,50,80,15,45
RUN-001906,40,60,10,45
RUN-001907,40,60,20,60
RUN-001908,50,80,15,45
RUN-001909,50,60,15,60
RUN-001910,40,80,20,60
RUN-001911,50,60,15,30
RUN-001912,50,60,20,60
RUN-001913,40,80,15,60
RUN-001914,30,60,10,30
RUN-001915,30,80,10,30
RUN-001916,50,80,15,30
RUN-001917,50,60,10,30
RUN-001918,50,80,10,45
RUN-001919,40,60,20,45
RUN-001920,50,60,20,60
RUN-001921,40,80,15,45
RUN-001922,30,80,20,30
RUN-001923,30,60,15,45
RUN-001924,40,80,20,45
RUN-001925,30,60,20,45
RUN-001926,40,60,10,60
RUN-001927,40,60,15,60
RUN-001928,50,80,15,60
RUN-001929,50,80,10,45
RUN-001930,50,60,15,60
RUN-001931,30,60,20,60
RUN-001932,50,80,10,60
RUN-001933,50,60,15,45
RUN-001934,40,80,20,60
RUN-001935,50,60,10,45
RUN-001936,40,80,10,45
RUN-001937,50,60,20,45
RUN-001938,40,80,15,45
RUN-001939,40,80,10,60
RUN-001940,30,80,20,60
RUN-001941,40,80,15,45
RUN-001942,40,60,20,60
RUN-001943,30,80,15,60
RUN-001944,40,60,10,60
RUN-001945,50,80,10,45
RUN-001946,30,80,10,60
RUN-001947,40,60,20,30
RUN-001948,40,60,20,45
RUN-001949,40,60,15,45
RUN-001950,40,60,15,60
RUN-001951,50,60,20,30
RUN-001952,50,80,15,30
RUN-001953,50,80,15,30
RUN-001954,40,80,15,45
RUN-001955,50,80,15,60
RUN-001956,50,80,20,30
RUN-001957,50,80,10,30
RUN-001958,50,80,10,30
RUN-001959,40,80,20,30
RUN-001960,50,80,20,60
RUN-001961,40,60,10,60
RUN-001962,40,80,10,30
RUN-001963,40,80,15,45
RUN-001964,50,60,10,45
RUN-001965,40,80,20,60
RUN-001966,30,80,10,60
RUN-001967,30,80,10,60
RUN-001968,50,80,15,60
RUN-001969,40,80,15,45
RUN-001970,40,60,20,30
RUN-001971,50,60,15,60
RUN-001972,50,80,20,30
RUN-001973,30,60,20,30
RUN-001974,50,60,10,60
RUN-001975,50,60,20,60
RUN-001976,30,80,10,30
RUN-001977,50,80,10,30
RUN-001978,30,80,15,30
RUN-001979,30,80,20,60
RUN-001980,40,60,10,30
RUN-001981,40,80,20,30
RUN-001982,40,60,20,45
RUN-001983,30,60,10,60
RUN-001984,30,80,15,30
RUN-001985,30,80,10,60
RUN-001986,50,60,15,60
RUN-001987,40,60,15,60
RUN-001988,30,60,20,45
RUN-001989,40,60,20,30
RUN-001990,30,80,20,45
RUN-001991,50,60,10,45
RUN-001992,30,80,20,60
RUN-001993,50,60,15,45
RUN-001994,40,60,10,60
RUN-001995,30,80,20,45
RUN-001996,30,60,10,45
RUN-001997,40,80,20,45
RUN-001998,50,80,20,30
RUN-001999,50,60,20,45
RUN-002000,30,80,10,45
RUN-002001,40,80,10,30
RUN-002002,40,80,15,30
RUN-002003,40,60,20,60
RUN-002004,30,60,15,60
RUN-002005,50,60,10,30
RUN-002006,40,80,15,30
RUN-002007,40,80,15,45
RUN-002008,40,80,10,45
RUN-002009,40,80,15,60
RUN-002010,50,80,20,45
RUN-002011,50,80,15,45
RUN-002012,40,80,10,45
RUN-002013,30,80,10,30
RUN-002014,50,60,15,45
RUN-002015,30,60,15,30
RUN-002016,40,80,15,30
RUN-002017,50,60,10,60
RUN-002018,50,80,20,45
RUN-002019,40,60,15,60
RUN-002020,50,80,15,60
RUN-002021,30,60,10,45
RUN-002022,50,80,20,45
RUN-002023,30,60,10,45
RUN-002024,50,80,10,45
RUN-002025,40,80,15,45
RUN-002026,50,60,20,45
RUN-002027,40,60,10,30
RUN-002028,50,80,15,45
RUN-002029,50,60,20,60
RUN-002030,40,60,20,60
RUN-002031,30,80,10,45
RUN-002032,30,60,15,60
RUN-002033,50,80,20,45
RUN-002034,40,60,20,30
RUN-002035,30,80,15,45
RUN-002036,50,60,15,60
RUN-002037,40,80,20,30
RUN-002038,40,80,20,30
RUN-002039,30,80,15,45
RUN-002040,50,60,10,45
RUN-002041,50,80,10,30
RUN-002042,30,60,15,30
RUN-002043,40,80,15,45
RUN-002044,50,60,10,30
RUN-002045,30,60,10,30
RUN-002046,30,60,10,60
RUN-002047,50,80,20,45
RUN-002048,50,80,10,30
RUN-002049,40,80,10,30
RUN-002050,50,60,10,30
RUN-002051,30,80,20,60
RUN-002052,30,60,10,30
RUN-002053,40,80,15,45
RUN-002054,40,60,15,30
RUN-002055,30,60,10,30
RUN-002056,50,80,20,60
RUN-002057,40,60,10,30
RUN-002058,50,60,10,30
RUN-002059,50,60,20,30
RUN-002060,40,60,15,45
RUN-002061,40,80,15,45
RUN-002062,50,80,20,30
RUN-002063,40,60,10,60
RUN-002064,40,60,15,30
RUN-002065,40,60,10,30
RUN-002066,30,60,15,45
RUN-002067,50,80,15,60
RUN-002068,40,60,10,60
RUN-002069,30,60,20,30
RUN-002070,30,60,15,60
RUN-002071,30,80,10,30
RUN-002072,50,80,10,45
RUN-002073,30,80,20,30
RUN-002074,40,60,15,60
RUN-002075,30,60,20,60
RUN-002076,50,60,20,60
RUN-002077,40,80,15,45
RUN-002078,40,60,10,45
RUN-002079,30,60,15,30
RUN-002080,40,60,10,60
RUN-002081,40,80,15,45
RUN-002082,40,60,10,60
RUN-002083,40,80,15,60
RUN-002084,30,60,15,45
RUN-002085,40,60,10,45
RUN-002086,40,80,20,60
RUN-002087,50,60,20,30
RUN-002088,50,80,10,45
RUN-002089,50,60,10,60
RUN-002090,50,60,15,60
RUN-002091,30,80,10,60
RUN-002092,50,60,10,30
RUN-002093,40,80,10,60
RUN-002094,40,60,20,45
RUN-002095,30,80,20,45
RUN-002096,40,80,10,45
RUN-002097,40,60,15,60
RUN-002098,50,60,20,60
RUN-002099,40,80,15,45
RUN-002100,40,60,20,60
RUN-002101,30,80,20,30
RUN-002102,50,60,15,30
RUN-002103,50,80,20,30
RUN-002104,30,80,15,45
RUN-002105,50,80,10,45
RUN-002106,30,60,15,30
RUN-002107,50,80,15,60
RUN-002108,40,60,10,30
RUN-002109,40,80,20,45
RUN-002110,40,80,20,30
RUN-002111,30,60,20,60
RUN-002112,30,80,15,60
RUN-002113,40,60,20,30
RUN-002114,50,60,20,60
RUN-002115,50,80,10,30
RUN-002116,40,80,20,30
RUN-002117,40,80,15,60
RUN-002118,50,60,10,45
RUN-002119,40,80,20,30
RUN-002120,40,80,20,30
RUN-002121,50,80,10,45
RUN-002122,50,80,15,60
RUN-002123,40,80,10,30
RUN-002124,30,80,20,30
RUN-002125,30,60,20,45
RUN-002126,30,60,15,30
RUN-002127,40,80,15,30
RUN-002128,30,60,10,45
RUN-002129,30,60,15,45
RUN-002130,40,60,20,30
RUN-002131,40,60,20,45
RUN-002132,50,60,15,60
RUN-002133,40,80,10,30
RUN-002134,40,80,15,45
RUN-002135,50,80,20,60
RUN-002136,40,60,15,60
RUN-002137,30,80,20,60
RUN-002138,30,60,20,30
RUN-002139,30,60,15,60
RUN-002140,40,60,10,45
RUN-002141,40,60,10,60
RUN-002142,30,60,20,45
RUN-002143,40,60,15,45
RUN-002144,50,60,15,60
RUN-002145,50,80,15,45
RUN-002146,30,80,10,60
RUN-002147,30,80,15,30
RUN-002148,30,80,10,30
RUN-002149,40,80,10,60
RUN-002150,30,80,20,60
RUN-002151,40,60,10,60
RUN-002152,40,80,10,30
RUN-002153,40,80,20,30
RUN-002154,50,60,10,45
RUN-002155,30,60,10,30
RUN-002156,30,60,10,60
RUN-002157,50,60,10,60
RUN-002158,30,80,20,45
RUN-002159,30,80,10,45
RUN-002160,50,60,15,60
RUN-002161,40,80,20,30
RUN-002162,40,80,20,60
RUN-002163,30,80,15,60
RUN-002164,40,80,15,30
RUN-002165,50,80,15,30
RUN-002166,40,60,15,45
RUN-002167,50,80,10,45
RUN-002168,50,80,20,45
RUN-002169,40,80,20,30
RUN-002170,50,60,10,60
RUN-002171,50,80,20,60
RUN-002172,50,60,15,45
RUN-002173,40,80,10,45
RUN-002174,40,80,15,45
RUN-002175,40,80,10,60
RUN-002176,50,80,10,30
RUN-002177,40,80,20,45
RUN-002178,40,80,20,45
RUN-002179,40,60,15,60
RUN-002180,40,60,15,60
RUN-002181,50,60,20,60
RUN-002182,40,80,10,45
RUN-002183,30,80,10,60
RUN-002184,30,80,20,45
RUN-002185,50,80,15,45
RUN-002186,50,80,20,60
RUN-002187,40,60,15,30
RUN-002188,40,60,10,60
RUN-002189,30,60,15,45
RUN-002190,30,60,20,45
RUN-002191,50,60,10,30
RUN-002192,50,80,20,45
RUN-002193,30,80,10,30
RUN-002194,50,80,15,60
RUN-002195,50,60,10,30
RUN-002196,40,80,10,30
RUN-002197,40,60,15,60
RUN-002198,40,80,10,45
RUN-002199,50,60,10,30
RUN-002200,40,80,15,60
RUN-002201,40,80,20,45
RUN-002202,50,60,10,45
RUN-002203,30,60,10,45
RUN-002204,50,60,10,60
RUN-002205,30,60,20,45
RUN-002206,40,60,15,30
RUN-002207,30,80,20,30
RUN-002208,50,80,20,30
RUN-002209,50,80,15,30
RUN-002210,30,60,15,60
RUN-002211,30,80,20,60
RUN-002212,50,80,20,60
RUN-002213,40,80,20,45
RUN-002214,40,80,10,45
RUN-002215,30,60,10,60
RUN-002216,30,80,15,30
RUN-002217,50,80,15,30
RUN-002218,30,60,10,60
RUN-002219,40,60,20,45
RUN-002220,50,60,15,30
RUN-002221,50,60,15,30
RUN-002222,40,80,15,45
RUN-002223,40,60,20,45
RUN-002224,40,80,20,60
RUN-002225,50,80,10,60
RUN-002226,30,60,10,30
RUN-002227,40,80,10,60
RUN-002228,30,60,20,30
RUN-002229,40,60,10,30
RUN-002230,40,80,20,60
RUN-002231,40,80,20,60
RUN-002232,30,60,15,45
RUN-002233,30,80,15,45
RUN-002234,40,60,15,45
RUN-002235,50,80,10,45
RUN-002236,30,80,20,30
RUN-002237,40,60,10,45
RUN-002238,40,80,10,60
RUN-002239,40,80,10,60
RUN-002240,40,80,10,30
RUN-002241,50,80,15,45
RUN-002242,50,80,10,60
RUN-002243,50,80,15,60
RUN-002244,40,80,15,30
RUN-002245,50,80,20,45
RUN-002246,40,60,15,45
RUN-002247,50,60,15,45
RUN-002248,30,80,10,30
RUN-002249,50,80,10,60
RUN-002250,50,60,15,45
RUN-002251,40,80,20,30
RUN-002252,30,60,20,30
RUN-002253,50,80,20,60
RUN-002254,40,60,20,60
RUN-002255,40,80,20,60
RUN-002256,50,60,20,30
RUN-002257,30,80,15,60
RUN-002258,40,80,15,45
RUN-002259,40,60,20,30
RUN-002260,30,80,20,60
RUN-002261,30,60,10,60
RUN-002262,30,60,20,45
RUN-002263,40,60,10,30
RUN-002264,50,60,10,45
RUN-002265,30,60,10,30
RUN-002266,30,80,20,45
RUN-002267,50,80,20,30
RUN-002268,50,60,10,30
RUN-002269,50,60,10,30
RUN-002270,30,60,20,45
RUN-002271,50,80,15,30
RUN-002272,30,80,10,30
RUN-002273,30,60,15,60
RUN-002274,50,80,15,30
RUN-002275,50,60,10,30
RUN-002276,40,80,20,60
RUN-002277,30,80,20,30
RUN-002278,50,80,15,45
RUN-002279,30,60,10,60
RUN-002280,40,80,10,60
RUN-002281,30,60,20,60
RUN-002282,50,60,15,30
RUN-002283,30,60,15,45
RUN-002284,30,60,15,45
RUN-002285,30,80,15,30
RUN-002286,50,60,15,30
RUN-002287,50,80,15,45
RUN-002288,50,60,15,45
RUN-002289,50,60,20,30
RUN-002290,50,80,15,60
RUN-002291,50,60,10,30
RUN-002292,50,80,20,45
RUN-002293,40,60,10,60
RUN-002294,40,80,10,30
RUN-002295,30,60,15,60
RUN-002296,50,80,20,45
RUN-002297,30,80,15,60
RUN-002298,40,60,15,45
RUN-002299,40,80,20,30
RUN-002300,30,80,10,30
RUN-002301,50,60,20,30
RUN-002302,50,80,15,30
RUN-002303,50,60,10,30
RUN-002304,30,60,10,30
RUN-002305,40,60,20,30
RUN-002306,50,60,10,60
RUN-002307,30,60,15,60
RUN-002308,40,80,20,45
RUN-002309,40,80,15,60
RUN-002310,30,80,10,30
RUN-002311,50,60,20,30
RUN-002312,40,60,10,30
RUN-002313,50,60,15,45
RUN-002314,40,60,15,60
RUN-002315,30,80,10,30
RUN-002316,30,60,15,30
RUN-002317,30,60,20,60
RUN-002318,30,60,15,45
RUN-002319,40,60,15,60
RUN-002320,50,80,20,60
RUN-002321,50,80,15,30
RUN-002322,30,80,10,60
RUN-002323,50,60,15,45
RUN-002324,40,60,15,30
RUN-002325,30,60,15,45
RUN-002326,40,80,20,60
RUN-002327,50,60,20,30
RUN-002328,40,60,20,60
RUN-002329,50,80,20,30
RUN-002330,40,80,20,30
RUN-002331,40,80,10,45
RUN-002332,30,80,15,30
RUN-002333,30,60,20,60
RUN-002334,30,80,10,45
RUN-002335,40,80,15,60
RUN-002336,30,80,15,60
RUN-002337,30,80,15,60
RUN-002338,30,80,20,30
RUN-002339,30,80,15,60
RUN-002340,40,80,10,60
RUN-002341,30,80,15,45
RUN-002342,50,60,20,45
RUN-002343,40,60,10,45
RUN-002344,40,80,20,60
RUN-002345,40,80,10,30
RUN-002346,40,80,20,45
RUN-002347,30,80,20,60
RUN-002348,30,60,10,60
RUN-002349,30,60,20,60
RUN-002350,40,80,10,60
RUN-002351,30,60,15,60
RUN-002352,30,60,15,60
RUN-002353,50,60,15,30
RUN-002354,30,80,15,30
RUN-002355,30,60,20,45
RUN-002356,50,80,20,60
RUN-002357,30,60,20,30
RUN-002358,40,60,10,30
RUN-002359,40,80,10,30
RUN-002360,50,80,15,60
RUN-002361,30,80,15,60
RUN-002362,30,60,10,30
RUN-002363,30,80,10,45
RUN-002364,40,60,10,60
RUN-002365,40,80,10,60
RUN-002366,30,60,20,60
RUN-002367,30,60,10,45
RUN-002368,30,60,15,30
RUN-002369,50,80,15,60
RUN-002370,30,80,20,30
RUN-002371,50,80,15,30
RUN-002372,50,80,15,60
RUN-002373,30,80,20,30
RUN-002374,40,60,15,30
RUN-002375,50,60,10,45
RUN-002376,30,60,20,60
RUN-002377,50,60,15,30
RUN-002378,50,80,20,30
RUN-002379,50,80,15,60
RUN-002380,30,80,15,45
RUN-002381,30,80,15,45
RUN-002382,30,60,10,45
RUN-002383,50,60,20,45
RUN-002384,50,60,10,30
RUN-002385,40,60,10,45
RUN-002386,40,60,20,30
RUN-002387,30,80,15,45
RUN-002388,30,60,10,30
RUN-002389,40,80,15,60
RUN-002390,50,60,15,30
RUN-002391,40,80,15,30
RUN-002392,30,60,10,60
RUN-002393,40,80,15,30
RUN-002394,40,80,10,45
RUN-002395,40,80,20,60
RUN-002396,40,80,10,45
RUN-002397,30,80,10,45
RUN-002398,50,80,15,60
RUN-002399,30,80,20,45
RUN-002400,50,80,10,30
RUN-002401,40,60,20,45
RUN-002402,30,60,15,30
RUN-002403,40,80,15,45
RUN-002404,50,60,20,60
RUN-002405,30,60,15,45
RUN-002406,40,80,15,30
RUN-002407,30,80,20,45
RUN-002408,50,80,15,60
RUN-002409,30,60,20,30
RUN-002410,50,60,15,45
RUN-002411,30,80,15,60
RUN-002412,40,80,15,60
RUN-002413,40,80,10,30
RUN-002414,40,60,20,60
RUN-002415,50,80,20,30
RUN-002416,40,60,20,60
RUN-002417,50,80,15,60
RUN-002418,40,80,20,30
RUN-002419,50,80,10,45
RUN-002420,40,80,20,30
RUN-002421,30,60,15,30
RUN-002422,50,60,15,30
RUN-002423,50,60,15,60
RUN-002424,40,80,15,60
RUN-002425,30,60,15,45
RUN-002426,30,80,20,60
RUN-002427,40,80,15,45
RUN-002428,40,80,10,45
RUN-002429,50,80,20,60
RUN-002430,40,60,20,30
RUN-002431,50,60,15,30
RUN-002432,40,60,10,30
RUN-002433,50,60,20,30
RUN-002434,50,80,10,30
RUN-002435,50,80,20,45
RUN-002436,50,80,10,30
RUN-002437,50,60,15,30
RUN-002438,50,60,10,60
RUN-002439,30,80,15,45
RUN-002440,40,80,10,45
RUN-002441,30,80,20,60
RUN-002442,40,80,20,45
RUN-002443,40,80,15,60
RUN-002444,40,60,20,30
RUN-002445,30,80,15,45
RUN-002446,40,80,10,30
RUN-002447,30,60,10,45
RUN-002448,30,60,15,45
RUN-002449,30,80,20,30
RUN-002450,50,60,20,45
RUN-002451,50,80,15,45
RUN-002452,40,60,15,60
RUN-002453,50,80,20,30
RUN-002454,30,80,20,45
RUN-002455,30,80,10,30
RUN-002456,30,80,20,30
RUN-002457,50,80,15,60
RUN-002458,50,80,10,60
RUN-002459,40,60,10,60
RUN-002460,30,80,20,30
RUN-002461,30,80,10,45
RUN-002462,40,80,10,45
RUN-002463,40,60,10,30
RUN-002464,40,60,20,60
RUN-002465,30,80,20,30
RUN-002466,50,80,20,30
RUN-002467,30,60,10,30
RUN-002468,30,60,20,30
RUN-002469,40,60,15,60
RUN-002470,40,80,20,60
RUN-002471,50,80,15,30
RUN-002472,30,60,10,60
RUN-002473,50,80,20,60
RUN-002474,30,80,10,45
RUN-002475,50,60,20,30
RUN-002476,50,60,15,60
RUN-002477,40,60,15,45
RUN-002478,40,80,10,45
RUN-002479,50,80,20,45
RUN-002480,30,80,20,30
RUN-002481,30,80,20,30
RUN-002482,50,80,10,60
RUN-002483,50,60,10,60
RUN-002484,40,60,20,60
RUN-002485,40,80,15,60
RUN-002486,30,80,15,45
RUN-002487,40,80,10,30
RUN-002488,30,60,20,30
RUN-002489,50,80,15,60
RUN-002490,40,60,10,60
RUN-002491,50,80,10,30
RUN-002492,30,80,10,45
RUN-002493,40,60,15,30
RUN-002494,40,60,10,45
RUN-002495,40,80,10,30
RUN-002496,50,80,15,45
RUN-002497,40,60,15,60
RUN-002498,50,80,15,30
RUN-002499,50,60,10,45
RUN-002500,30,60,15,60
RUN-002501,50,60,20,45
RUN-002502,50,80,10,45
RUN-002503,30,60,20,30
RUN-002504,30,60,15,60
RUN-002505,30,80,15,60
RUN-002506,30,80,15,45
RUN-002507,50,80,10,45
RUN-002508,40,80,20,30
RUN-002509,50,60,20,30
RUN-002510,40,60,10,60
RUN-002511,30,60,15,30
RUN-002512,50,80,20,30
RUN-002513,50,80,20,30
RUN-002514,30,60,15,45
RUN-002515,50,60,10,30
RUN-002516,30,80,10,30
RUN-002517,50,60,10,30
RUN-002518,40,80,15,60
RUN-002519,30,80,15,30
RUN-002520,40,80,20,45
RUN-002521,30,80,10,45
RUN-002522,50,60,15,60
RUN-002523,40,80,10,45
RUN-002524,30,60,10,30
RUN-002525,30,80,10,60
RUN-002526,30,60,10,60
RUN-002527,40,60,10,45
RUN-002528,30,80,20,60
RUN-002529,30,60,15,45
RUN-002530,40,60,10,60
RUN-002531,30,80,10,60
RUN-002532,50,80,15,45
RUN-002533,40,60,15,30
RUN-002534,30,80,15,60
RUN-002535,40,80,10,30
RUN-002536,50,80,10,60
RUN-002537,40,80,20,30
RUN-002538,50,80,10,45
RUN-002539,50,60,10,30
RUN-002540,30,80,20,45
RUN-002541,30,80,10,60
RUN-002542,30,80,10,45
RUN-002543,30,80,15,45
RUN-002544,50,60,20,60
RUN-002545,40,60,20,30
RUN-002546,50,80,10,30
RUN-002547,50,60,20,30
RUN-002548,50,80,15,30
RUN-002549,40,80,20,60
RUN-002550,40,60,15,60
RUN-002551,50,60,20,30
RUN-002552,50,60,15,45
RUN-002553,40,60,10,60
RUN-002554,30,60,15,45
RUN-002555,50,60,20,30
RUN-002556,50,60,15,30
RUN-002557,30,60,15,60
RUN-002558,40,60,15,60
RUN-002559,30,60,10,60
RUN-002560,50,80,15,30
RUN-002561,40,80,20,45
RUN-002562,30,60,15,30
RUN-002563,50,60,15,45
RUN-002564,40,80,10,45
RUN-002565,50,80,20,45
RUN-002566,30,60,10,30
RUN-002567,50,60,15,60
RUN-002568,30,60,20,45
RUN-002569,50,80,15,60
RUN-002570,30,80,15,45
RUN-002571,30,80,20,30
RUN-002572,50,60,20,45
RUN-002573,50,80,15,30
RUN-002574,40,60,10,30
RUN-002575,40,80,15,45
RUN-002576,30,60,15,45
RUN-002577,40,80,10,45
RUN-002578,40,60,15,45
RUN-002579,30,80,10,60
RUN-002580,50,80,10,45
RUN-002581,50,80,10,60
RUN-002582,30,80,15,60
RUN-002583,50,80,20,60
RUN-002584,40,80,10,60
RUN-002585,30,80,20,60
RUN-002586,30,80,10,45
RUN-002587,50,80,15,30
RUN-002588,40,60,10,45
RUN-002589,30,60,15,30
RUN-002590,30,80,20,30
RUN-002591,50,80,20,45
RUN-002592,40,60,15,60
RUN-002593,30,80,20,60
RUN-002594,40,80,15,30
RUN-002595,30,80,15,45
RUN-002596,30,80,20,60
RUN-002597,50,80,15,45
RUN-002598,30,80,20,45
RUN-002599,40,60,20,45
RUN-002600,40,60,15,60
RUN-002601,50,80,10,30
RUN-002602,50,60,20,45
RUN-002603,40,80,15,30
RUN-002604,30,60,20,60
RUN-002605,40,60,20,60
RUN-002606,30,80,20,30
RUN-002607,40,80,20,30
RUN-002608,40,80,15,45
RUN-002609,40,80,10,60
RUN-002610,50,60,10,45
RUN-002611,40,60,10,60
RUN-002612,30,60,15,60
RUN-002613,40,60,15,60
RUN-002614,40,80,10,45
RUN-002615,50,60,15,60
RUN-002616,40,80,20,45
RUN-002617,50,60,10,60
RUN-002618,50,80,10,45
RUN-002619,40,60,15,60
RUN-002620,40,60,20,30
RUN-002621,30,60,20,30
RUN-002622,50,60,15,45
RUN-002623,30,80,10,30
RUN-002624,50,80,20,60
RUN-002625,40,80,15,45
RUN-002626,30,80,15,30
RUN-002627,50,80,10,30
RUN-002628,40,60,20,45
RUN-002629,50,80,15,30
RUN-002630,40,60,15,45
RUN-002631,40,60,20,30
RUN-002632,40,80,15,60
RUN-002633,40,60,10,60
RUN-002634,30,60,15,60
RUN-002635,50,60,20,45
RUN-002636,50,60,10,60
RUN-002637,30,80,15,30
RUN-002638,30,60,10,60
RUN-002639,50,60,20,45
RUN-002640,50,80,10,60
RUN-002641,50,80,20,60
RUN-002642,50,80,15,45
RUN-002643,50,60,20,45
RUN-002644,40,60,10,30
RUN-002645,30,80,10,45
RUN-002646,30,80,10,30
RUN-002647,50,80,15,60
RUN-002648,40,80,15,45
RUN-002649,50,60,10,45
RUN-002650,40,80,15,45
RUN-002651,40,80,15,45
RUN-002652,40,80,15,60
RUN-002653,40,60,20,60
RUN-002654,50,80,10,30
RUN-002655,40,80,15,45
RUN-002656,40,60,20,45
RUN-002657,50,60,15,60
RUN-002658,30,60,10,60
RUN-002659,30,60,10,30
RUN-002660,50,80,10,30
RUN-002661,50,60,15,30
RUN-002662,50,80,10,45
RUN-002663,50,80,10,45
RUN-002664,40,60,20,30
RUN-002665,40,60,10,45
RUN-002666,50,60,15,60
RUN-002667,30,60,15,45
RUN-002668,30,80,10,30
RUN-002669,30,60,20,45
RUN-002670,30,80,10,30
RUN-002671,30,80,20,45
RUN-002672,30,80,10,30
RUN-002673,40,60,10,30
RUN-002674,50,80,15,30
RUN-002675,30,80,10,45
RUN-002676,30,80,20,45
RUN-002677,30,80,10,45
RUN-002678,50,80,20,30
RUN-002679,30,80,20,60
RUN-002680,30,80,10,45
RUN-002681,30,80,10,30
RUN-002682,50,80,20,45
RUN-002683,30,80,10,45
RUN-002684,30,60,10,45
RUN-002685,50,80,10,60
RUN-002686,50,60,10,60
RUN-002687,50,60,20,60
RUN-002688,30,80,15,60
RUN-002689,50,80,15,60
RUN-002690,50,80,20,30
RUN-002691,50,60,10,30
RUN-002692,30,80,10,60
RUN-002693,40,60,15,60
RUN-002694,50,80,20,45
RUN-002695,40,80,15,30
RUN-002696,30,60,15,60
RUN-002697,30,60,15,45
RUN-002698,40,80,10,45
RUN-002699,30,80,10,60
RUN-002700,40,60,20,60
RUN-002701,50,80,20,30
RUN-002702,40,80,10,60
RUN-002703,50,60,10,60
RUN-002704,40,80,20,30
RUN-002705,30,60,10,30
RUN-002706,50,80,10,45
RUN-002707,50,80,15,30
RUN-002708,40,80,20,60
RUN-002709,30,60,20,45
RUN-002710,40,60,10,45
RUN-002711,40,60,15,60
RUN-002712,50,60,15,45
RUN-002713,50,80,10,30
RUN-002714,40,60,20,30
RUN-002715,40,80,15,45
RUN-002716,30,80,15,30
RUN-002717,50,80,15,30
RUN-002718,40,60,15,45
RUN-002719,50,80,10,30
RUN-002720,40,60,15,60
RUN-002721,30,60,20,30
RUN-002722,40,60,20,45
RUN-002723,40,60,15,45
RUN-002724,30,60,15,60
RUN-002725,50,80,20,60
RUN-002726,30,80,15,30
RUN-002727,30,60,10,60
RUN-002728,50,60,20,45
RUN-002729,40,60,20,60
RUN-002730,40,80,10,45
RUN-002731,40,60,10,45
RUN-002732,40,60,10,30
RUN-002733,50,60,20,30
RUN-002734,40,80,15,30
RUN-002735,50,80,10,60
RUN-002736,40,60,20,45
RUN-002737,50,80,20,30
RUN-002738,30,80,20,45
RUN-002739,30,60,20,45
RUN-002740,50,60,10,60
RUN-002741,30,60,20,30
RUN-002742,40,80,10,60
RUN-002743,50,60,15,45
RUN-002744,50,60,10,45
RUN-002745,30,80,15,45
RUN-002746,40,80,15,60
RUN-002747,30,80,15,45
RUN-002748,50,80,10,60
RUN-002749,30,80,20,60
RUN-002750,40,60,15,30
RUN-002751,30,60,15,60
RUN-002752,50,60,20,60
RUN-002753,30,80,10,30
RUN-002754,50,80,10,30
RUN-002755,50,60,10,30
RUN-002756,50,80,20,30
RUN-002757,30,80,10,30
RUN-002758,50,80,20,45
RUN-002759,30,80,20,45
RUN-002760,40,80,20,30
RUN-002761,50,80,10,60
RUN-002762,40,80,20,60
RUN-002763,30,60,15,30
RUN-002764,40,80,20,30
RUN-002765,30,80,10,60
RUN-002766,40,80,10,30
RUN-002767,30,80,10,30
RUN-002768,50,80,20,30
RUN-002769,40,60,20,60
RUN-002770,50,80,20,60
RUN-002771,30,60,20,30
RUN-002772,30,80,15,30
RUN-002773,40,80,10,30
RUN-002774,40,80,15,30
RUN-002775,30,60,20,60
RUN-002776,50,80,20,60
RUN-002777,50,80,10,60
RUN-002778,50,80,15,45
RUN-002779,50,80,10,30
RUN-002780,50,80,10,45
RUN-002781,50,60,20,45
RUN-002782,50,60,20,60
RUN-002783,30,60,20,30
RUN-002784,50,60,20,60
RUN-002785,30,60,10,30
RUN-002786,40,60,10,45
RUN-002787,30,80,15,45
RUN-002788,40,80,10,60
RUN-002789,50,60,10,60
