run_id,cond_force_n,cond_rpm,cond_sweep_mms,cond_time_s
RUN-001859,40,60,20,45
RUN-001860,30,80,15,45
RUN-001861,40,80,10,60
RUN-001862,40,80,10,60
RUN-001863,30,80,15,60
RUN-001864,30,60,10,60
RUN-001865,40,80,10,30
RUN-001866,40,80,15,30
RUN-001867,30,60,10,30
RUN-001868,40,80,10,60
RUN-001869,30,80,15,45
RUN-001870,50,60,20,60
RUN-001871,40,80,20,45
RUN-001872,30,80,20,60
RUN-001873,40,80,15,30
RUN-001874,40,80,15,60
RUN-001875,40,60,20,30
RUN-001876,30,60,15,30
RUN-001877,40,60,10,45
RUN-001878,40,60,15,45
RUN-001879,30,60,10,30
RUN-001880,40,80,10,45
RUN-001881,40,80,15,30
RUN-001882,30,80,10,60
RUN-001883,40,80,15,45
RUN-001884,50,80,10,60
RUN-001885,50,80,20,60
RUN-001886,40,60,15,45
RUN-001887,30,80,10,30
RUN-001888,50,80,15,45
RUN-001889,40,60,15,60
RUN-001890,50,60,15,45
RUN-001891,50,80,20,30
RUN-001892,50,60,10,60
RUN-001893,40,80,10,30
RUN-001894,40,60,20,60
RUN-001895,40,80,20,30
RUN-001896,50,80,15,30
RUN-001897,30,60,10,60
RUN-001898,30,80,20,45
RUN-001899,40,60,10,30
RUN-001900,30,60,10,45
RUN-001901,30,80,15,30
RUN-001902,50,80,20,60
RUN-001903,50,80,20,45
RUN-001904,40,60,20,30
RUN-001905,40,60,15,60
RUN-001906,50,60,10,45
RUN-001907,30,80,10,30
RUN-001908,40,80,10,30
RUN-001909,50,80,10,45
RUN-001910,50,60,15,60
RUN-001911,40,80,10,60
RUN-001912,30,60,20,60
RUN-001913,40,60,15,60
RUN-001914,30,80,10,45
RUN-001915,50,60,20,60
RUN-001916,50,80,15,30
RUN-001917,50,80,20,60
RUN-001918,50,80,15,45
RUN-001919,40,60,20,45
RUN-001920,50,60,15,45
RUN-001921,30,60,10,30
RUN-001922,40,80,15,30
RUN-001923,50,80,20,30
RUN-001924,30,80,10,30
RUN-001925,30,80,15,60
RUN-001926,50,80,20,45
RUN-001927,40,80,20,60
RUN-001928,40,80,10,60
RUN-001929,40,60,15,30
RUN-001930,30,60,15,45
RUN-001931,40,60,10,45
RUN-001932,40,80,20,45
RUN-001933,40,60,20,30
RUN-001934,40,60,15,60
RUN-001935,40,80,20,30
RUN-001936,30,80,15,60
RUN-001937,30,80,20,45
RUN-001938,50,80,15,30
RUN-001939,50,60,15,30
RUN-001940,30,80,20,45
RUN-001941,30,60,15,45
RUN-001942,40,60,15,45
RUN-001943,50,60,15,45
RUN-001944,40,80,15,30
RUN-001945,40,80,10,45
RUN-001946,30,80,10,60
RUN-001947,50,60,20,60
RUN-001948,50,60,10,45
RUN-001949,30,80,10,60
RUN-001950,40,80,10,60
RUN-001951,30,60,10,45
RUN-001952,40,60,10,45
RUN-001953,30,80,10,45
RUN-001954,30,60,15,30
RUN-001955,40,80,10,60
RUN-001956,50,60,20,45
RUN-001957,30,60,10,30
RUN-001958,40,80,20,30
RUN-001959,50,60,20,45
RUN-001960,40,80,20,60
RUN-001961,40,80,20,45
RUN-001962,30,60,10,60
RUN-001963,30,60,15,45
RUN-001964,30,60,20,60
RUN-001965,30,80,10,45
RUN-001966,40,60,10,30
RUN-001967,40,80,20,30
RUN-001968,30,80,20,45
RUN-001969,30,80,15,60
RUN-001970,40,60,10,30
RUN-001971,50,60,15,60
RUN-001972,40,80,10,30
RUN-001973,30,60,20,60
RUN-001974,50,80,10,45
RUN-001975,40,60,10,45
RUN-001976,30,80,10,60
RUN-001977,30,80,20,60
RUN-001978,40,80,15,60
RUN-001979,30,80,20,60
RUN-001980,40,80,10,45
RUN-001981,40,80,10,30
RUN-001982,40,60,20,30
RUN-001983,50,60,20,30
RUN-001984,50,80,15,60
RUN-001985,40,80,20,45
RUN-001986,40,60,10,30
RUN-001987,50,60,10,45
RUN-001988,40,80,20,45
RUN-001989,50,60,20,60
RUN-001990,40,60,10,60
RUN-001991,30,80,10,45
RUN-001992,50,60,10,30
RUN-001993,40,60,10,60
RUN-001994,40,80,10,60
RUN-001995,30,60,15,45
RUN-001996,30,80,20,30
RUN-001997,40,60,20,60
RUN-001998,30,80,20,45
RUN-001999,50,80,15,30
RUN-002000,30,80,10,30
RUN-002001,40,80,15,60
RUN-002002,40,80,20,45
RUN-002003,40,80,10,30
RUN-002004,40,80,10,45
RUN-002005,50,60,20,45
RUN-002006,40,60,10,45
RUN-002007,30,80,15,45
RUN-002008,50,60,20,30
RUN-002009,40,80,10,45
RUN-002010,50,60,10,30
RUN-002011,30,60,10,60
RUN-002012,40,80,20,60
RUN-002013,40,80,10,30
RUN-002014,50,60,10,45
RUN-002015,50,60,10,45
RUN-002016,30,80,15,60
RUN-002017,40,60,20,60
RUN-002018,40,80,15,30
RUN-002019,50,80,10,30
RUN-002020,50,80,10,60
RUN-002021,30,60,15,45
RUN-002022,50,60,10,30
RUN-002023,50,60,10,60
RUN-002024,40,60,20,60
RUN-002025,30,60,10,30
RUN-002026,40,60,20,30
RUN-002027,40,60,10,30
RUN-002028,30,80,20,60
RUN-002029,30,80,20,30
RUN-002030,40,60,10,60
RUN-002031,40,60,20,45
RUN-002032,30,60,20,60
RUN-002033,30,60,10,45
RUN-002034,30,80,15,60
RUN-002035,50,80,15,60
RUN-002036,30,60,15,45
RUN-002037,30,80,10,60
RUN-002038,50,60,20,60
RUN-002039,40,60,15,45
RUN-002040,40,80,15,60
RUN-002041,30,60,20,45
RUN-002042,50,60,10,30
RUN-002043,50,80,10,60
RUN-002044,50,60,15,45
RUN-002045,30,80,10,45
RUN-002046,50,80,10,30
RUN-002047,40,80,10,60
RUN-002048,50,80,15,45
RUN-002049,40,60,15,60
RUN-002050,40,80,20,30
RUN-002051,30,80,10,60
RUN-002052,30,60,15,60
RUN-002053,30,80,15,60
RUN-002054,50,80,20,45
RUN-002055,30,80,10,60
RUN-002056,40,60,20,30
RUN-002057,30,80,10,30
RUN-002058,50,60,20,60
RUN-002059,40,60,15,60
RUN-002060,30,80,15,60
RUN-002061,50,60,20,60
RUN-002062,40,80,10,30
RUN-002063,30,80,10,60
RUN-002064,30,80,20,60
RUN-002065,50,80,10,45
RUN-002066,50,80,20,60
RUN-002067,40,60,15,30
RUN-002068,50,60,20,45
RUN-002069,40,80,20,60
RUN-002070,30,80,15,30
RUN-002071,30,80,10,30
RUN-002072,30,80,15,45
RUN-002073,30,80,20,60
RUN-002074,50,60,10,45
RUN-002075,50,60,15,60
RUN-002076,40,80,15,45
RUN-002077,50,80,10,60
RUN-002078,30,60,10,45
RUN-002079,40,60,10,45
RUN-002080,30,60,10,30
RUN-002081,40,80,20,45
RUN-002082,40,60,15,60
RUN-002083,30,60,10,30
RUN-002084,50,80,10,60
RUN-002085,50,80,20,60
RUN-002086,50,80,15,30
RUN-002087,40,60,10,60
RUN-002088,30,60,20,30
RUN-002089,50,80,20,45
RUN-002090,50,80,20,60
RUN-002091,40,60,20,60
RUN-002092,40,60,15,30
RUN-002093,40,60,10,30
RUN-002094,50,60,15,60
RUN-002095,50,80,15,45
RUN-002096,40,80,15,60
RUN-002097,50,80,15,30
RUN-002098,40,60,10,30
RUN-002099,50,60,10,60
RUN-002100,30,80,20,30
RUN-002101,50,80,10,45
RUN-002102,30,80,10,60
RUN-002103,50,80,20,45
RUN-002104,40,60,10,45
RUN-002105,40,60,10,45
RUN-002106,50,60,20,30
RUN-002107,50,80,10,45
RUN-002108,40,60,10,30
RUN-002109,30,80,20,60
RUN-002110,30,60,15,45
RUN-002111,30,80,15,60
RUN-002112,40,80,10,30
RUN-002113,50,80,10,45
RUN-002114,40,80,10,60
RUN-002115,30,80,15,60
RUN-002116,40,80,15,45
RUN-002117,30,60,15,30
RUN-002118,40,60,10,45
RUN-002119,50,60,10,60
RUN-002120,50,60,10,60
RUN-002121,30,60,10,45
RUN-002122,30,60,15,60
RUN-002123,30,80,15,60
RUN-002124,40,80,15,60
RUN-002125,50,80,15,30
RUN-002126,30,60,20,45
RUN-002127,30,60,10,30
RUN-002128,50,60,15,60
RUN-002129,40,60,15,45
RUN-002130,50,60,10,30
RUN-002131,50,60,15,60
RUN-002132,50,80,10,45
RUN-002133,30,80,15,30
RUN-002134,50,60,10,45
RUN-002135,30,80,10,45
RUN-002136,50,60,15,60
RUN-002137,40,60,10,60
RUN-002138,50,80,20,60
RUN-002139,40,80,15,30
RUN-002140,30,60,15,45
RUN-002141,50,60,15,30
RUN-002142,30,80,15,60
RUN-002143,30,80,10,45
RUN-002144,30,60,20,45
RUN-002145,40,80,15,45
RUN-002146,40,80,15,45
RUN-002147,30,80,10,45
RUN-002148,30,80,10,30
RUN-002149,50,60,20,30
RUN-002150,30,80,15,45
RUN-002151,30,80,10,30
RUN-002152,50,80,20,45
RUN-002153,30,60,20,45
RUN-002154,40,60,15,30
RUN-002155,30,80,20,60
RUN-002156,50,80,10,45
RUN-002157,50,60,20,60
RUN-002158,50,80,20,45
RUN-002159,50,60,15,45
RUN-002160,50,80,15,30
RUN-002161,50,80,20,30
RUN-002162,30,60,20,45
RUN-002163,50,80,20,60
RUN-002164,30,60,20,60
RUN-002165,30,60,15,60
RUN-002166,30,80,20,60
RUN-002167,50,60,20,45
RUN-002168,40,60,20,45
RUN-002169,30,80,15,60
RUN-002170,50,60,10,45
RUN-002171,30,80,20,30
RUN-002172,30,60,20,60
RUN-002173,50,60,15,60
RUN-002174,50,80,15,45
RUN-002175,50,80,10,30
RUN-002176,40,80,15,30
RUN-002177,40,60,15,45
RUN-002178,40,60,20,60
RUN-002179,50,80,15,30
RUN-002180,40,80,10,45
RUN-002181,30,80,15,45
RUN-002182,30,80,10,30
RUN-002183,40,60,10,60
RUN-002184,40,80,15,60
RUN-002185,40,80,15,45
RUN-002186,30,80,20,45
RUN-002187,30,80,15,45
RUN-002188,30,80,15,45
RUN-002189,40,60,15,60
RUN-002190,30,60,20,60
RUN-002191,40,80,10,60
RUN-002192,40,80,15,60
RUN-002193,30,80,10,30
RUN-002194,50,60,20,45
RUN-002195,40,80,10,45
RUN-002196,40,80,10,30
RUN-002197,30,60,20,60
RUN-002198,30,60,10,30
RUN-002199,50,80,20,45
RUN-002200,40,80,20,45
RUN-002201,50,60,10,60
RUN-002202,40,60,10,60
RUN-002203,50,60,10,60
RUN-002204,30,80,10,45
RUN-002205,40,60,10,60
RUN-002206,50,60,20,30
RUN-002207,50,60,10,60
RUN-002208,30,80,10,30
RUN-002209,30,80,15,60
RUN-002210,40,80,20,45
RUN-002211,50,60,15,45
RUN-002212,40,80,10,60
RUN-002213,30,60,20,45
RUN-002214,40,60,15,60
RUN-002215,30,60,15,45
RUN-002216,50,80,10,30
RUN-002217,30,80,15,60
RUN-002218,30,60,20,45
RUN-002219,30,80,10,30
RUN-002220,50,60,15,60
RUN-002221,50,80,15,30
RUN-002222,40,60,15,60
RUN-002223,30,60,15,30
RUN-002224,40,60,10,60
RUN-002225,40,80,10,45
RUN-002226,50,80,15,30
RUN-002227,50,60,20,60
RUN-002228,50,80,10,60
RUN-002229,40,60,15,45
RUN-002230,40,60,10,30
RUN-002231,40,60,10,45
RUN-002232,40,80,20,60
RUN-002233,40,80,15,45
RUN-002234,30,80,10,30
RUN-002235,40,80,15,30
RUN-002236,40,80,10,45
RUN-002237,40,60,20,30
RUN-002238,30,60,10,30
RUN-002239,40,60,10,45
RUN-002240,40,80,20,45
RUN-002241,50,80,15,30
RUN-002242,40,60,20,60
RUN-002243,30,60,15,60
RUN-002244,50,80,10,60
RUN-002245,40,80,15,30
RUN-002246,30,60,10,45
RUN-002247,40,80,15,45
RUN-002248,50,80,15,45
RUN-002249,50,80,20,45
RUN-002250,40,80,20,45
RUN-002251,50,60,15,60
RUN-002252,50,80,10,45
RUN-002253,40,60,20,60
RUN-002254,30,80,15,45
RUN-002255,50,60,10,45
RUN-002256,50,80,10,30
RUN-002257,40,60,15,30
RUN-002258,50,80,15,30
RUN-002259,40,60,15,45
RUN-002260,50,80,10,60
RUN-002261,50,80,15,30
RUN-002262,50,60,10,60
RUN-002263,50,80,20,45
RUN-002264,50,60,10,30
RUN-002265,50,60,20,45
RUN-002266,30,60,15,30
RUN-002267,50,80,20,60
RUN-002268,50,60,15,60
RUN-002269,30,80,15,30
RUN-002270,30,80,10,30
RUN-002271,30,80,10,45
RUN-002272,50,80,15,30
RUN-002273,50,60,15,60
RUN-002274,40,60,20,45
RUN-002275,30,60,15,30
RUN-002276,40,80,15,30
RUN-002277,30,80,15,45
RUN-002278,40,80,20,60
RUN-002279,40,80,20,45
RUN-002280,50,60,15,30
RUN-002281,50,80,20,60
RUN-002282,50,80,10,45
RUN-002283,50,80,20,30
RUN-002284,30,80,20,60
RUN-002285,40,80,20,45
RUN-002286,50,80,10,60
RUN-002287,40,60,10,30
RUN-002288,30,80,10,45
RUN-002289,40,60,10,30
RUN-002290,50,60,15,45
RUN-002291,40,60,10,30
RUN-002292,50,60,15,30
RUN-002293,40,60,15,45
RUN-002294,40,80,20,60
RUN-002295,40,60,10,30
RUN-002296,50,60,15,45
RUN-002297,30,60,15,45
RUN-002298,40,80,15,60
RUN-002299,50,80,10,60
RUN-002300,30,80,15,45
RUN-002301,40,80,10,30
RUN-002302,50,80,20,45
RUN-002303,50,60,10,45
RUN-002304,50,60,15,60
RUN-002305,30,60,10,30
RUN-002306,30,60,15,45
RUN-002307,30,80,15,45
RUN-002308,30,60,20,30
RUN-002309,40,80,20,45
RUN-002310,40,60,10,30
RUN-002311,40,80,20,30
RUN-002312,50,80,20,60
RUN-002313,50,60,20,45
RUN-002314,30,80,10,45
RUN-002315,30,60,10,60
RUN-002316,50,60,10,30
RUN-002317,30,60,15,45
RUN-002318,30,80,15,30
RUN-002319,50,80,10,30
RUN-002320,50,60,10,60
RUN-002321,30,80,20,45
RUN-002322,50,80,15,60
RUN-002323,30,80,20,45
RUN-002324,30,80,10,45
RUN-002325,40,80,15,45
RUN-002326,40,60,20,60
RUN-002327,40,60,15,30
RUN-002328,40,60,10,60
RUN-002329,50,60,10,60
RUN-002330,30,60,20,45
RUN-002331,30,80,10,45
RUN-002332,50,80,20,45
RUN-002333,50,60,15,60
RUN-002334,30,80,15,45
RUN-002335,30,80,15,45
RUN-002336,50,60,10,45
RUN-002337,50,60,20,60
RUN-002338,30,60,15,30
RUN-002339,50,80,10,60
RUN-002340,50,80,10,30
RUN-002341,50,60,20,30
RUN-002342,30,80,10,45
RUN-002343,40,80,20,60
RUN-002344,30,60,10,60
RUN-002345,50,60,20,45
RUN-002346,50,80,20,30
RUN-002347,50,80,15,30
RUN-002348,40,60,15,45
RUN-002349,50,80,15,60
RUN-002350,30,80,20,45
RUN-002351,30,80,10,45
RUN-002352,30,60,10,45
RUN-002353,50,60,20,45
RUN-002354,30,60,20,60
RUN-002355,30,60,20,60
RUN-002356,50,80,15,60
RUN-002357,30,60,20,45
RUN-002358,50,80,10,45
RUN-002359,40,60,15,45
RUN-002360,40,80,20,45
RUN-002361,50,80,20,45
RUN-002362,40,60,10,60
RUN-002363,50,60,15,45
RUN-002364,40,80,15,45
RUN-002365,50,60,15,45
RUN-002366,50,60,10,60
RUN-002367,40,60,10,30
RUN-002368,40,80,15,45
RUN-002369,40,80,10,60
RUN-002370,40,60,10,60
RUN-002371,30,60,20,45
RUN-002372,50,80,20,60
RUN-002373,40,80,10,60
RUN-002374,40,60,15,45
RUN-002375,30,60,20,30
RUN-002376,40,60,10,30
RUN-002377,50,80,15,45
RUN-002378,40,60,20,45
RUN-002379,40,60,10,45
RUN-002380,40,60,10,60
RUN-002381,30,80,20,30
RUN-002382,30,60,15,45
RUN-002383,40,80,10,45
RUN-002384,50,60,10,60
RUN-002385,50,80,10,60
RUN-002386,40,60,15,45
RUN-002387,40,80,10,60
RUN-002388,50,80,10,60
RUN-002389,50,60,10,30
RUN-002390,50,80,10,30
RUN-002391,40,80,15,45
RUN-002392,30,60,20,60
RUN-002393,50,60,20,60
RUN-002394,30,60,15,60
RUN-002395,50,80,10,30
RUN-002396,30,80,20,30
RUN-002397,30,80,20,45
RUN-002398,50,80,15,30
RUN-002399,50,80,20,60
RUN-002400,40,80,15,30
RUN-002401,40,60,15,60
RUN-002402,40,80,20,60
RUN-002403,40,60,15,30
RUN-002404,30,80,10,45
RUN-002405,40,80,10,30
RUN-002406,40,60,15,60
RUN-002407,30,80,10,30
RUN-002408,30,80,20,60
RUN-002409,40,60,10,30
RUN-002410,50,60,20,45
RUN-002411,50,80,20,45
RUN-002412,50,60,20,60
RUN-002413,30,80,15,45
RUN-002414,40,80,15,60
RUN-002415,40,60,15,60
RUN-002416,50,80,10,45
RUN-002417,30,80,20,45
RUN-002418,30,60,10,30
RUN-002419,30,60,10,45
RUN-002420,50,80,15,30
RUN-002421,40,60,10,60
RUN-002422,50,60,15,30
RUN-002423,40,80,15,60
RUN-002424,50,80,20,60
RUN-002425,50,80,10,60
RUN-002426,30,60,15,60
RUN-002427,40,60,20,60
RUN-002428,50,80,20,30
RUN-002429,30,80,10,45
RUN-002430,40,60,10,60
RUN-002431,30,80,20,30
RUN-002432,30,80,10,30
RUN-002433,50,60,10,45
RUN-002434,40,60,20,45
RUN-002435,40,60,10,30
RUN-002436,30,60,20,60
RUN-002437,30,80,10,45
RUN-002438,50,60,20,45
RUN-002439,30,60,15,60
RUN-002440,30,80,15,45
RUN-002441,50,60,20,60
RUN-002442,30,60,10,45
RUN-002443,40,80,20,60
RUN-002444,30,60,10,45
RUN-002445,40,60,10,60
RUN-002446,40,80,20,45
RUN-002447,50,80,15,45
RUN-002448,50,80,15,30
RUN-002449,50,60,10,45
RUN-002450,40,80,10,30
RUN-002451,50,60,15,60
RUN-002452,50,80,10,60
RUN-002453,50,80,20,45
RUN-002454,30,80,20,45
RUN-002455,30,60,15,45
RUN-002456,50,80,20,60
RUN-002457,40,80,20,60
RUN-002458,40,80,20,30
RUN-002459,50,60,15,30
RUN-002460,40,60,10,60
RUN-002461,50,60,20,60
RUN-002462,40,80,10,60
RUN-002463,30,80,10,60
RUN-002464,40,60,20,30
RUN-002465,50,80,20,45
RUN-002466,40,60,20,45
RUN-002467,50,80,10,30
RUN-002468,40,80,15,45
RUN-002469,40,80,20,60
RUN-002470,50,60,20,60
RUN-002471,30,60,10,30
RUN-002472,30,80,10,45
RUN-002473,30,60,10,45
RUN-002474,40,80,10,45
RUN-002475,50,60,20,30
RUN-002476,50,60,15,60
RUN-002477,50,80,15,45
RUN-002478,50,60,15,60
RUN-002479,40,80,15,45
RUN-002480,30,80,20,45
RUN-002481,40,60,15,45
RUN-002482,30,80,15,60
RUN-002483,30,80,15,30
RUN-002484,50,80,10,45
RUN-002485,40,80,15,60
RUN-002486,40,80,10,60
RUN-002487,30,60,20,45
RUN-002488,30,60,20,45
RUN-002489,40,80,10,30
RUN-002490,30,80,10,45
RUN-002491,30,60,10,45
RUN-002492,50,80,10,30
RUN-002493,50,80,20,45
RUN-002494,30,60,20,30
RUN-002495,30,80,10,45
RUN-002496,40,80,10,45
RUN-002497,50,80,10,45
RUN-002498,50,80,15,45
RUN-002499,30,60,15,30
RUN-002500,40,80,20,60
RUN-002501,30,60,10,60
RUN-002502,50,60,15,30
RUN-002503,50,60,10,45
RUN-002504,50,80,10,30
RUN-002505,50,80,20,30
RUN-002506,40,60,10,45
RUN-002507,40,80,10,45
RUN-002508,50,80,10,30
RUN-002509,50,60,20,45
RUN-002510,50,60,15,45
RUN-002511,30,80,10,45
RUN-002512,30,60,15,30
RUN-002513,30,60,20,60
RUN-002514,50,60,10,60
RUN-002515,30,80,20,60
RUN-002516,30,60,20,30
RUN-002517,30,80,15,45
RUN-002518,40,60,10,45
RUN-002519,40,60,10,45
RUN-002520,40,60,10,45
RUN-002521,30,60,15,30
RUN-002522,40,60,15,45
RUN-002523,50,60,20,60
RUN-002524,50,60,15,30
RUN-002525,40,80,10,30
RUN-002526,50,60,10,30
RUN-002527,50,60,15,30
RUN-002528,30,80,15,60
RUN-002529,50,60,15,45
RUN-002530,40,60,15,30
RUN-002531,40,80,15,60
RUN-002532,30,80,10,45
RUN-002533,50,60,15,45
RUN-002534,30,80,20,60
RUN-002535,40,60,10,45
RUN-002536,50,80,15,45
RUN-002537,50,60,10,45
RUN-002538,40,80,15,60
RUN-002539,40,60,10,45
RUN-002540,50,60,15,30
RUN-002541,30,80,20,45
RUN-002542,30,80,15,60
RUN-002543,30,60,15,45
RUN-002544,40,60,20,60
RUN-002545,50,60,20,45
RUN-002546,50,60,10,30
RUN-002547,40,60,15,45
RUN-002548,50,80,10,30
RUN-002549,40,60,15,60
RUN-002550,30,60,15,60
RUN-002551,40,80,20,45
RUN-002552,40,80,10,45
RUN-002553,50,80,20,60
RUN-002554,30,60,10,30
RUN-002555,40,80,15,60
RUN-002556,50,80,20,60
RUN-002557,40,60,20,60
RUN-002558,50,60,10,30
RUN-002559,30,60,20,60
RUN-002560,50,80,10,45
RUN-002561,30,60,15,30
RUN-002562,30,60,10,30
RUN-002563,50,60,10,30
RUN-002564,30,80,10,60
RUN-002565,50,60,15,60
RUN-002566,30,80,10,45
RUN-002567,30,60,10,45
RUN-002568,50,80,10,45
RUN-002569,40,60,10,45
RUN-002570,30,80,10,60
RUN-002571,30,60,15,60
RUN-002572,30,80,20,60
RUN-002573,50,60,15,30
RUN-002574,30,80,20,60
RUN-002575,50,60,15,60
RUN-002576,40,80,20,45
RUN-002577,30,60,20,60
RUN-002578,50,60,10,45
RUN-002579,40,80,20,30
RUN-002580,40,80,10,60
RUN-002581,50,80,10,60
RUN-002582,30,80,20,30
RUN-002583,30,80,10,45
RUN-002584,50,80,20,45
RUN-002585,50,80,15,60
RUN-002586,50,80,15,60
RUN-002587,50,60,10,45
RUN-002588,40,80,10,60
RUN-002589,30,80,20,60
RUN-002590,40,80,15,30
RUN-002591,30,80,20,45
RUN-002592,30,80,10,60
RUN-002593,40,80,15,60
RUN-002594,50,60,10,30
RUN-002595,40,60,10,45
RUN-002596,30,80,10,60
RUN-002597,50,60,15,30
RUN-002598,30,80,10,60
RUN-002599,50,60,20,60
RUN-002600,40,60,10,45
RUN-002601,30,60,10,30
RUN-002602,50,80,10,45
RUN-002603,50,80,15,45
RUN-002604,40,60,15,60
RUN-002605,50,60,10,45
RUN-002606,40,60,20,60
RUN-002607,30,80,20,45
RUN-002608,50,80,15,45
RUN-002609,50,80,15,30
RUN-002610,40,60,15,60
RUN-002611,40,60,10,60
RUN-002612,30,80,20,30
RUN-002613,50,60,20,30
RUN-002614,30,60,20,30
RUN-002615,30,60,20,30
RUN-002616,30,80,15,60
RUN-002617,30,60,10,60
RUN-002618,30,80,15,60
RUN-002619,50,80,10,45
RUN-002620,40,60,20,30
RUN-002621,30,60,20,30
RUN-002622,40,80,20,30
RUN-002623,50,80,15,60
RUN-002624,40,80,20,30
RUN-002625,40,80,10,60
RUN-002626,30,80,15,45
RUN-002627,40,60,10,45
RUN-002628,40,60,20,60
RUN-002629,30,60,20,30
RUN-002630,30,80,20,60
RUN-002631,30,60,10,60
RUN-002632,40,80,10,30
RUN-002633,30,60,15,30
RUN-002634,40,80,10,60
RUN-002635,30,80,15,30
RUN-002636,40,60,20,45
RUN-002637,40,60,20,30
RUN-002638,50,60,20,60
RUN-002639,50,80,15,30
RUN-002640,50,80,20,30
RUN-002641,40,60,10,60
RUN-002642,30,80,10,60
RUN-002643,30,80,10,45
RUN-002644,30,80,15,45
RUN-002645,50,80,10,60
RUN-002646,50,80,15,30
RUN-002647,30,80,10,60
RUN-002648,40,60,10,45
RUN-002649,40,60,10,30
RUN-002650,30,80,20,30
RUN-002651,40,80,10,60
RUN-002652,30,80,20,45
RUN-002653,50,60,10,60
RUN-002654,50,60,20,60
RUN-002655,50,80,20,45
RUN-002656,40,60,10,60
RUN-002657,50,60,20,60
RUN-002658,30,80,15,30
RUN-002659,50,60,15,60
RUN-002660,40,80,10,30
RUN-002661,40,60,20,45
RUN-002662,30,60,20,60
RUN-002663,40,80,20,45
RUN-002664,30,60,10,45
RUN-002665,50,80,20,30
RUN-002666,50,60,10,30
RUN-002667,50,60,20,30
RUN-002668,50,60,20,30
RUN-002669,40,80,15,45
RUN-002670,30,60,20,60
RUN-002671,40,80,20,60
RUN-002672,40,60,20,60
RUN-002673,40,80,15,60
RUN-002674,50,80,15,30
RUN-002675,30,60,10,45
RUN-002676,30,80,15,30
RUN-002677,30,60,10,45
RUN-002678,50,80,15,60
RUN-002679,30,80,20,30
RUN-002680,50,80,15,30
RUN-002681,40,80,15,60
RUN-002682,50,60,15,45
RUN-002683,40,80,10,45
RUN-002684,30,60,10,60
RUN-002685,30,80,15,30
RUN-002686,30,60,15,45
RUN-002687,40,60,10,45
RUN-002688,30,60,15,30
RUN-002689,30,80,10,30
RUN-002690,50,60,15,45
RUN-002691,40,60,15,45
RUN-002692,50,80,10,30
RUN-002693,30,80,20,45
RUN-002694,30,80,20,45
RUN-002695,30,60,20,30
RUN-002696,30,60,20,45
RUN-002697,40,80,20,45
RUN-002698,50,60,10,30
RUN-002699,50,60,20,30
RUN-002700,50,80,10,45
RUN-002701,50,60,10,30
RUN-002702,40,80,20,45
RUN-002703,30,60,10,60
RUN-002704,40,60,10,45
RUN-002705,40,80,10,45
RUN-002706,30,60,15,60
RUN-002707,50,60,15,45
RUN-002708,30,80,20,30
RUN-002709,30,80,10,45
RUN-002710,40,60,20,30
RUN-002711,40,60,15,30
RUN-002712,30,60,10,30
RUN-002713,40,60,15,45
RUN-002714,30,80,20,30
RUN-002715,50,60,10,30
RUN-002716,40,60,10,30
RUN-002717,30,80,15,60
RUN-002718,50,60,15,30
RUN-002719,30,60,15,60
RUN-002720,40,80,15,45
RUN-002721,50,60,15,60
RUN-002722,30,60,15,60
RUN-002723,40,60,15,45
RUN-002724,30,80,20,60
RUN-002725,50,80,20,60
RUN-002726,50,60,20,60
RUN-002727,50,60,10,60
RUN-002728,40,60,20,30
RUN-002729,40,60,20,45
RUN-002730,30,80,10,60
RUN-002731,40,60,20,30
RUN-002732,40,60,10,30
RUN-002733,40,80,15,60
RUN-002734,40,80,20,60
RUN-002735,50,80,10,45
RUN-002736,50,60,10,45
RUN-002737,30,80,10,45
RUN-002738,30,80,10,45
RUN-002739,30,60,15,45
RUN-002740,40,60,10,60
RUN-002741,30,80,15,30
RUN-002742,30,60,20,45
RUN-002743,30,80,10,45
RUN-002744,30,60,10,45
RUN-002745,40,80,15,45
RUN-002746,40,80,15,30
RUN-002747,30,60,15,45
RUN-002748,30,60,10,45
RUN-002749,50,80,20,30
RUN-002750,50,80,15,45
RUN-002751,40,60,10,45
RUN-002752,40,60,15,30
RUN-002753,50,60,20,60
RUN-002754,30,80,20,60
RUN-002755,50,60,10,45
RUN-002756,50,60,15,45
RUN-002757,50,60,10,45
RUN-002758,50,60,20,45
RUN-002759,50,80,20,30
RUN-002760,40,60,15,60
RUN-002761,40,80,20,60
RUN-002762,50,80,20,45
RUN-002763,40,60,15,45
RUN-002764,50,60,15,60
RUN-002765,40,80,20,30
RUN-002766,40,80,15,30
RUN-002767,40,80,15,60
RUN-002768,30,60,20,45
RUN-002769,30,80,10,60
RUN-002770,40,80,20,30
RUN-002771,50,60,10,60
RUN-002772,40,60,10,30
RUN-002773,30,60,10,60
RUN-002774,40,80,10,30
RUN-002775,40,60,15,30
RUN-002776,30,60,15,45
RUN-002777,30,80,15,60
RUN-002778,50,80,15,45
RUN-002779,40,80,10,60
RUN-002780,40,60,15,30
RUN-002781,30,60,10,45
RUN-002782,40,80,20,30
RUN-002783,50,80,10,30
RUN-002784,50,80,15,45
RUN-002785,40,60,20,30
RUN-002786,50,80,10,45
RUN-002787,50,60,10,45
RUN-002788,40,60,15,30
RUN-002789,40,80,15,30
