run_id,brush_speed_rpm,contact_force_n,chem_type,chem_conc_pct,megasonic_w,megasonic_khz,di_temp_c,rinse_s,dry_type
RUN-003807,200,9,acidic,0.476,150,800,22.505,30,SR
RUN-003808,220,7,acidic,0.365,250,800,22.012,30,Marangoni
RUN-003809,200,5,alkaline,0.943,250,1000,22.14,20,Marangoni
RUN-003810,220,9,alkaline,1.043,250,800,22.616,20,SR
RUN-003811,200,5,alkaline,0.847,150,800,22.336,20,Marangoni
RUN-003812,200,9,acidic,0.511,150,800,21.605,30,SR
RUN-003813,240,7,acidic,0.444,150,800,22.208,20,Marangoni
RUN-003814,200,5,alkaline,1.087,250,800,22.83,40,Marangoni
RUN-003815,240,5,acidic,0.58,150,800,21.87,30,Marangoni
RUN-003816,200,9,alkaline,1.001,0,0,22.573,40,SR
RUN-003817,220,9,alkaline,0.883,150,1000,22.233,30,Marangoni
RUN-003818,240,5,acidic,0.36,250,800,22.273,20,SR
RUN-003819,200,7,acidic,0.435,0,0,22.201,20,Marangoni
RUN-003820,220,5,acidic,0.47,150,1000,21.892,30,Marangoni
RUN-003821,200,9,acidic,0.657,250,800,22.961,30,Marangoni
RUN-003822,200,9,acidic,0.414,150,1000,21.827,30,Marangoni
RUN-003823,220,7,acidic,0.542,0,0,21.824,40,Marangoni
RUN-003824,220,5,alkaline,1.134,150,800,21.719,20,SR
RUN-003825,240,7,acidic,0.308,150,800,22.162,40,Marangoni
RUN-003826,240,5,acidic,0.556,250,1000,22.637,30,SR
RUN-003827,240,9,alkaline,1.048,0,0,21.608,30,SR
RUN-003828,220,9,alkaline,1.029,250,1000,22.086,20,Marangoni
RUN-003829,200,7,acidic,0.561,0,0,21.781,40,SR
RUN-003830,240,9,acidic,0.448,0,0,21.38,30,SR
RUN-003831,220,9,acidic,0.494,150,1000,21.715,20,Marangoni
RUN-003832,240,5,acidic,0.676,250,800,21.995,40,SR
RUN-003833,240,9,alkaline,0.884,250,1000,21.295,30,Marangoni
RUN-003834,220,9,alkaline,0.965,0,0,21.808,30,Marangoni
RUN-003835,240,5,alkaline,0.847,150,1000,21.663,20,Marangoni
RUN-003836,200,5,acidic,0.429,250,800,21.462,40,Marangoni
RUN-003837,240,9,alkaline,0.942,250,1000,21.954,30,SR
RUN-003838,220,7,alkaline,1.176,150,800,22.05,30,Marangoni
RUN-003839,220,9,acidic,0.335,0,0,21.831,20,Marangoni
RUN-003840,240,7,acidic,0.35,150,800,21.943,30,Marangoni
RUN-003841,240,9,acidic,0.547,150,1000,22.693,40,SR
RUN-003842,220,5,acidic,0.437,150,800,21.96,30,SR
RUN-003843,240,7,acidic,0.557,150,1000,22.436,30,Marangoni
RUN-003844,200,5,acidic,0.438,150,800,22.577,40,Marangoni
RUN-003845,200,7,acidic,0.417,0,0,22.529,40,Marangoni
RUN-003846,240,5,alkaline,0.911,0,0,22.361,30,Marangoni
RUN-003847,200,9,acidic,0.606,150,1000,22.223,30,SR
RUN-003848,220,9,acidic,0.521,0,0,22.167,30,Marangoni
RUN-003849,220,7,acidic,0.232,150,1000,22.747,40,Marangoni
RUN-003850,240,7,acidic,0.611,0,0,22.517,20,Marangoni
RUN-003851,240,9,acidic,0.568,250,800,22.234,30,SR
RUN-003852,240,5,acidic,0.446,0,0,22.61,40,SR
RUN-003853,240,5,acidic,0.744,250,1000,22.82,20,SR
RUN-003854,220,5,alkaline,1.064,250,1000,22.442,30,SR
RUN-003855,200,5,alkaline,0.959,250,1000,22.574,40,Marangoni
RUN-003856,200,5,acidic,0.608,0,0,22.567,30,SR
RUN-003857,200,9,acidic,0.342,0,0,22.237,20,SR
RUN-003858,220,5,alkaline,0.946,250,800,22.176,30,Marangoni
RUN-003859,220,7,acidic,0.484,0,0,22.222,30,SR
RUN-003860,220,5,acidic,0.478,150,1000,22.422,40,Marangoni
RUN-003861,220,7,alkaline,1.002,250,800,22.6,30,Marangoni
RUN-003862,200,7,acidic,0.707,150,1000,22.367,40,Marangoni
RUN-003863,240,9,acidic,0.454,250,1000,22.125,30,Marangoni
RUN-003864,240,9,alkaline,1.042,250,1000,22.612,20,SR
RUN-003865,200,7,acidic,0.516,150,1000,22.338,30,Marangoni
RUN-003866,200,9,alkaline,1.203,250,800,22.388,20,Marangoni
RUN-003867,200,9,acidic,0.477,0,0,22.464,40,Marangoni
RUN-003868,200,9,acidic,0.574,0,0,22.339,20,SR
RUN-003869,240,7,alkaline,1.041,250,800,22.337,30,Marangoni
RUN-003870,240,9,acidic,0.755,250,1000,22.217,20,Marangoni
RUN-003871,240,5,acidic,0.448,250,1000,22.163,30,SR
RUN-003872,240,9,acidic,0.431,0,0,22.692,20,SR
RUN-003873,240,7,alkaline,1.011,0,0,22.391,30,SR
RUN-003874,200,7,acidic,0.766,0,0,22.191,30,SR
RUN-003875,200,5,acidic,0.56,250,1000,22.208,20,Marangoni
RUN-003876,220,7,acidic,0.348,0,0,22.634,30,SR
RUN-003877,240,9,alkaline,1.055,0,0,21.967,30,Marangoni
RUN-003878,240,5,acidic,0.579,0,0,21.923,30,Marangoni
RUN-003879,220,5,alkaline,0.909,250,800,22.259,30,Marangoni
RUN-003880,200,5,acidic,0.54,150,1000,22.345,30,Marangoni
RUN-003881,240,5,alkaline,0.793,150,1000,21.55,20,SR
RUN-003882,220,5,alkaline,0.931,250,1000,22.381,30,SR
RUN-003883,200,5,alkaline,1.048,250,800,22.393,20,SR
RUN-003884,200,7,acidic,0.522,0,0,22.462,30,Marangoni
RUN-003885,240,7,acidic,0.568,150,800,22.403,30,SR
RUN-003886,220,7,alkaline,1.083,0,0,22.5,30,SR
RUN-003887,220,7,acidic,0.337,0,0,21.924,40,SR
RUN-003888,200,7,acidic,0.526,150,800,22.188,30,Marangoni
RUN-003889,240,7,acidic,0.331,150,800,22.216,20,Marangoni
RUN-003890,200,9,acidic,0.593,150,800,22.226,30,SR
RUN-003891,220,5,alkaline,0.936,150,1000,21.605,30,SR
RUN-003892,220,9,acidic,0.305,0,0,21.989,20,Marangoni
RUN-003893,220,7,alkaline,0.951,0,0,21.967,30,SR
RUN-003894,220,5,alkaline,0.966,150,800,21.704,30,SR
RUN-003895,200,7,alkaline,1.074,250,1000,21.915,20,Marangoni
RUN-003896,220,9,acidic,0.652,250,1000,21.541,20,Marangoni
RUN-003897,240,5,alkaline,1.046,0,0,21.667,30,Marangoni
RUN-003898,240,7,acidic,0.52,250,800,21.846,40,Marangoni
RUN-003899,200,9,acidic,0.398,250,800,21.492,30,Marangoni
RUN-003900,200,9,acidic,0.556,0,0,21.907,30,Marangoni
RUN-003901,240,5,acidic,0.396,150,1000,21.56,20,SR
RUN-003902,240,5,alkaline,0.915,250,800,21.934,20,SR
RUN-003903,240,5,acidic,0.42,250,800,21.906,40,Marangoni
RUN-003904,220,5,acidic,0.405,0,0,21.823,20,SR
RUN-003905,240,9,alkaline,1.024,0,0,21.595,30,SR
RUN-003906,240,7,acidic,0.427,0,0,21.528,40,Marangoni
RUN-003907,220,9,acidic,0.48,0,0,21.572,20,Marangoni
RUN-003908,240,9,alkaline,1.023,0,0,21.512,40,Marangoni
RUN-003909,240,5,alkaline,0.895,150,800,21.408,30,Marangoni
RUN-003910,200,5,alkaline,1.067,0,0,21.482,40,SR
RUN-003911,240,5,acidic,0.396,150,800,21.922,20,SR
RUN-003912,200,9,acidic,0.425,0,0,21.792,20,SR
RUN-003913,220,7,alkaline,0.905,150,800,21.605,30,Marangoni
RUN-003914,200,9,alkaline,0.97,0,0,21.27,40,SR
RUN-003915,240,5,alkaline,1.03,150,1000,21.662,30,Marangoni
RUN-003916,200,9,alkaline,1.019,250,800,21.595,40,SR
RUN-003917,200,5,alkaline,1.037,0,0,21.524,40,Marangoni
RUN-003918,240,5,alkaline,1.019,0,0,21.296,30,Marangoni
RUN-003919,200,5,acidic,0.552,250,1000,22.017,40,SR
RUN-003920,200,9,alkaline,0.935,0,0,21.266,30,Marangoni
RUN-003921,240,5,acidic,0.446,0,0,21.429,20,Marangoni
RUN-003922,220,9,alkaline,0.924,0,0,21.705,20,SR
RUN-003923,220,7,acidic,0.431,250,1000,21.809,40,Marangoni
RUN-003924,240,5,alkaline,1.169,0,0,21.571,20,SR
RUN-003925,240,5,alkaline,0.981,150,800,21.609,20,SR
RUN-003926,200,7,alkaline,1.041,0,0,21.568,30,SR
RUN-003927,240,5,acidic,0.517,150,1000,21.426,30,SR
RUN-003928,220,9,acidic,0.533,0,0,21.703,30,SR
RUN-003929,200,5,alkaline,0.967,150,1000,21.962,40,Marangoni
RUN-003930,240,9,acidic,0.574,0,0,21.915,40,Marangoni
RUN-003931,200,5,acidic,0.436,250,1000,21.676,30,Marangoni
RUN-003932,240,7,acidic,0.525,150,800,21.688,30,Marangoni
RUN-003933,240,5,alkaline,0.859,150,800,21.727,40,Marangoni
RUN-003934,200,9,acidic,0.332,0,0,21.313,40,Marangoni
RUN-003935,200,9,alkaline,1.252,0,0,21.788,40,Marangoni
RUN-003936,240,9,alkaline,1.054,0,0,21.776,40,SR
RUN-003937,240,5,acidic,0.513,0,0,22.27,30,SR
RUN-003938,220,7,alkaline,0.917,0,0,21.597,40,SR
RUN-003939,240,5,alkaline,1.098,150,1000,21.276,40,Marangoni
RUN-003940,200,9,alkaline,0.909,0,0,22.15,40,SR
RUN-003941,220,7,acidic,0.283,250,800,21.897,40,SR
RUN-003942,220,7,alkaline,1.045,250,1000,22.259,40,SR
RUN-003943,220,5,acidic,0.467,250,800,22.079,40,Marangoni
RUN-003944,220,5,alkaline,0.994,0,0,21.681,30,SR
RUN-003945,220,5,acidic,0.392,0,0,21.392,40,Marangoni
RUN-003946,220,5,alkaline,0.915,150,800,22.17,20,SR
RUN-003947,220,7,acidic,0.373,250,800,22.291,30,Marangoni
RUN-003948,220,7,alkaline,0.834,150,1000,22.473,40,Marangoni
RUN-003949,220,7,acidic,0.405,250,800,22.186,20,SR
RUN-003950,240,9,acidic,0.503,250,1000,22.574,40,Marangoni
RUN-003951,200,7,acidic,0.298,0,0,22.008,40,Marangoni
RUN-003952,200,9,alkaline,0.946,250,800,21.611,40,Marangoni
RUN-003953,200,5,alkaline,1.005,250,1000,22.696,40,SR
RUN-003954,220,5,acidic,0.505,0,0,22.439,20,SR
RUN-003955,240,9,alkaline,0.976,250,800,22.598,20,SR
RUN-003956,200,5,acidic,0.533,150,1000,22.33,20,Marangoni
RUN-003957,220,7,alkaline,0.964,0,0,22.234,20,Marangoni
RUN-003958,200,9,acidic,0.644,0,0,22.521,40,Marangoni
RUN-003959,220,5,acidic,0.398,250,800,22.528,20,SR
RUN-003960,240,9,acidic,0.539,250,1000,21.723,30,SR
RUN-003961,200,5,alkaline,0.859,150,800,22.185,30,Marangoni
RUN-003962,220,5,acidic,0.466,0,0,22.057,40,Marangoni
RUN-003963,240,5,alkaline,0.836,0,0,21.449,30,Marangoni
RUN-003964,220,9,alkaline,1.045,250,1000,21.801,20,Marangoni
RUN-003965,220,9,acidic,0.661,250,1000,21.897,40,Marangoni
RUN-003966,200,7,acidic,0.408,150,800,21.485,40,Marangoni
RUN-003967,240,7,acidic,0.324,250,1000,21.602,30,SR
RUN-003968,220,7,acidic,0.397,0,0,21.17,40,SR
RUN-003969,240,5,acidic,0.447,0,0,21.743,20,SR
RUN-003970,200,7,alkaline,1.167,150,1000,21.55,20,Marangoni
RUN-003971,240,5,alkaline,0.767,250,800,21.857,20,Marangoni
RUN-003972,240,5,alkaline,0.999,150,1000,21.607,40,Marangoni
RUN-003973,220,5,acidic,0.543,150,800,21.144,30,SR
RUN-003974,240,5,acidic,0.479,0,0,21.586,20,Marangoni
RUN-003975,240,9,acidic,0.425,0,0,21.783,30,SR
RUN-003976,220,5,alkaline,0.912,0,0,21.016,30,Marangoni
RUN-003977,200,7,alkaline,1.185,0,0,21.673,40,Marangoni
RUN-003978,200,9,acidic,0.411,150,800,21.937,30,SR
RUN-003979,220,5,acidic,0.563,150,1000,21.43,40,SR
RUN-003980,200,7,acidic,0.437,0,0,22.061,20,SR
RUN-003981,240,9,acidic,0.388,250,800,21.553,20,SR
RUN-003982,220,7,alkaline,1.055,0,0,21.647,40,SR
RUN-003983,200,7,alkaline,1.048,0,0,21.521,20,SR
RUN-003984,220,7,alkaline,1.112,250,1000,21.835,20,Marangoni
RUN-003985,240,7,alkaline,0.922,0,0,21.178,40,SR
RUN-003986,200,7,alkaline,0.896,0,0,21.263,30,SR
RUN-003987,240,9,alkaline,1.053,0,0,22.151,20,Marangoni
RUN-003988,220,7,alkaline,1.107,150,1000,21.688,40,Marangoni
RUN-003989,220,5,alkaline,1.03,250,1000,21.705,20,SR
RUN-003990,220,7,acidic,0.423,250,800,21.256,40,Marangoni
RUN-003991,200,7,alkaline,0.927,0,0,21.801,20,SR
RUN-003992,200,5,acidic,0.718,0,0,21.869,40,SR
RUN-003993,200,5,acidic,0.392,250,1000,22.696,20,SR
RUN-003994,220,9,alkaline,0.976,250,800,21.786,40,Marangoni
RUN-003995,220,9,alkaline,0.85,0,0,22.277,30,Marangoni
RUN-003996,220,7,alkaline,0.887,250,800,21.13,40,Marangoni
RUN-003997,220,5,acidic,0.454,0,0,21.819,30,Marangoni
RUN-003998,220,5,alkaline,1.075,250,1000,21.851,30,Marangoni
RUN-003999,240,5,alkaline,1.016,150,1000,21.907,40,Marangoni
RUN-004000,200,9,acidic,0.46,250,1000,21.804,20,Marangoni
RUN-004001,220,7,acidic,0.621,0,0,21.411,20,SR
RUN-004002,200,9,acidic,0.681,250,1000,21.53,20,Marangoni
RUN-004003,220,5,acidic,0.198,250,1000,22.029,40,Marangoni
RUN-004004,220,5,acidic,0.38,0,0,21.293,30,SR
RUN-004005,200,5,acidic,0.395,150,1000,21.577,40,SR
RUN-004006,220,7,acidic,0.422,150,1000,21.718,40,Marangoni
RUN-004007,200,5,acidic,0.255,0,0,21.655,20,SR
RUN-004008,240,9,alkaline,1.02,250,800,22.112,20,SR
RUN-004009,220,7,acidic,0.542,250,1000,21.707,40,Marangoni
RUN-004010,240,9,alkaline,1.061,150,1000,22.322,40,Marangoni
RUN-004011,220,7,acidic,0.449,0,0,21.974,20,SR
RUN-004012,240,5,acidic,0.456,0,0,21.97,40,Marangoni
RUN-004013,240,7,alkaline,1.086,250,800,22.241,40,Marangoni
RUN-004014,220,9,acidic,0.568,250,1000,22.112,40,SR
RUN-004015,240,9,acidic,0.381,150,1000,21.845,20,Marangoni
RUN-004016,240,5,acidic,0.567,0,0,22.778,40,Marangoni
RUN-004017,200,9,acidic,0.515,150,1000,22.021,30,SR
RUN-004018,200,7,acidic,0.459,250,1000,21.842,20,SR
RUN-004019,220,7,alkaline,0.931,0,0,22.2,40,SR
RUN-004020,220,5,acidic,0.515,250,800,22.698,30,SR
RUN-004021,240,9,alkaline,0.881,0,0,22.255,40,SR
RUN-004022,240,5,alkaline,1.048,0,0,22.052,40,SR
RUN-004023,240,5,acidic,0.483,250,800,22.421,30,Marangoni
RUN-004024,200,9,acidic,0.675,0,0,22.344,40,Marangoni
RUN-004025,220,9,acidic,0.682,150,1000,22.151,20,SR
RUN-004026,220,9,acidic,0.604,150,800,21.907,30,Marangoni
RUN-004027,240,7,acidic,0.578,0,0,22.656,40,SR
RUN-004028,220,7,alkaline,1.133,0,0,22.067,20,Marangoni
RUN-004029,220,5,alkaline,0.994,0,0,22.234,40,Marangoni
RUN-004030,200,9,acidic,0.497,150,1000,22.279,30,SR
RUN-004031,200,9,acidic,0.646,150,1000,22.306,20,Marangoni
RUN-004032,240,9,acidic,0.423,150,1000,22.369,30,SR
RUN-004033,220,5,acidic,0.552,150,800,22.039,20,SR
RUN-004034,240,7,acidic,0.494,0,0,22.195,30,SR
RUN-004035,240,9,alkaline,1.071,0,0,22.363,40,Marangoni
RUN-004036,200,7,acidic,0.366,150,800,22.403,30,SR
RUN-004037,240,5,acidic,0.749,150,800,22.365,40,SR
RUN-004038,240,7,alkaline,0.889,150,800,21.975,20,Marangoni
RUN-004039,200,5,alkaline,1.014,250,800,22.705,40,Marangoni
RUN-004040,220,9,acidic,0.518,0,0,22.452,20,SR
RUN-004041,240,9,acidic,0.53,0,0,23.111,20,Marangoni
RUN-004042,240,5,acidic,0.49,150,800,21.954,40,Marangoni
RUN-004043,220,9,alkaline,0.897,150,1000,22.01,30,Marangoni
RUN-004044,240,9,acidic,0.444,150,800,22.223,40,Marangoni
RUN-004045,200,5,acidic,0.465,0,0,22.011,30,Marangoni
RUN-004046,220,5,alkaline,1.05,250,800,22.547,20,SR
RUN-004047,240,5,alkaline,1.083,150,800,22.605,30,Marangoni
RUN-004048,240,5,acidic,0.435,0,0,22.649,40,Marangoni
RUN-004049,220,7,alkaline,0.933,0,0,21.962,40,Marangoni
RUN-004050,200,7,acidic,0.554,150,1000,22.569,30,SR
RUN-004051,240,9,alkaline,0.838,250,800,22.221,30,SR
RUN-004052,200,7,alkaline,1.064,150,1000,22.348,30,Marangoni
RUN-004053,240,9,acidic,0.227,250,1000,22.41,40,Marangoni
RUN-004054,240,9,acidic,0.62,0,0,22.549,20,SR
RUN-004055,240,7,acidic,0.417,250,1000,22.638,20,Marangoni
RUN-004056,240,7,alkaline,1.012,0,0,22.07,20,Marangoni
RUN-004057,240,5,acidic,0.48,250,1000,21.873,30,Marangoni
RUN-004058,220,7,alkaline,0.852,0,0,22.171,20,Marangoni
RUN-004059,240,5,acidic,0.625,150,1000,21.999,40,SR
RUN-004060,220,5,alkaline,0.928,250,800,22.537,20,Marangoni
RUN-004061,200,5,acidic,0.65,250,800,22.084,30,Marangoni
RUN-004062,240,7,acidic,0.44,150,800,22.337,30,SR
RUN-004063,220,7,acidic,0.526,0,0,21.747,40,SR
RUN-004064,220,7,alkaline,1.024,250,800,21.99,20,SR
RUN-004065,240,7,acidic,0.566,250,800,21.731,30,Marangoni
RUN-004066,200,7,alkaline,0.973,250,1000,22.292,30,Marangoni
RUN-004067,240,5,alkaline,0.89,150,1000,22.197,20,SR
RUN-004068,220,9,acidic,0.368,250,800,22.072,40,SR
RUN-004069,220,5,alkaline,0.962,0,0,21.943,30,SR
RUN-004070,240,9,alkaline,1.013,250,800,22.171,30,SR
RUN-004071,200,5,alkaline,0.943,150,800,22.048,20,Marangoni
RUN-004072,240,5,alkaline,1.153,250,800,21.517,30,Marangoni
RUN-004073,200,7,alkaline,0.938,150,1000,22.059,20,SR
RUN-004074,240,5,acidic,0.399,250,1000,22.442,30,Marangoni
RUN-004075,240,9,alkaline,1.102,250,1000,21.385,30,SR
RUN-004076,200,9,acidic,0.519,0,0,21.934,40,SR
RUN-004077,220,9,alkaline,1.035,150,1000,22.15,40,Marangoni
RUN-004078,220,7,alkaline,0.965,150,1000,21.941,40,SR
RUN-004079,220,9,alkaline,1.018,150,1000,21.749,20,SR
RUN-004080,220,7,alkaline,0.812,0,0,22.269,30,SR
RUN-004081,220,9,acidic,0.513,150,1000,22.033,40,Marangoni
RUN-004082,220,9,acidic,0.414,150,800,21.915,20,SR
RUN-004083,220,9,acidic,0.419,0,0,22.252,20,Marangoni
RUN-004084,200,9,acidic,0.58,250,800,21.893,30,Marangoni
RUN-004085,220,7,acidic,0.595,150,1000,22.807,20,Marangoni
RUN-004086,220,9,acidic,0.674,150,800,22.06,20,SR
RUN-004087,240,5,acidic,0.5,150,1000,22.629,20,SR
RUN-004088,240,9,acidic,0.498,150,1000,22.099,30,Marangoni
RUN-004089,240,9,acidic,0.473,0,0,22.106,20,Marangoni
RUN-004090,200,7,alkaline,0.922,250,1000,22.187,30,SR
RUN-004091,220,9,acidic,0.517,150,1000,22.348,20,Marangoni
RUN-004092,240,9,acidic,0.776,250,800,22.684,20,SR
RUN-004093,220,7,acidic,0.535,250,800,22.465,30,Marangoni
RUN-004094,240,5,alkaline,0.864,250,800,22.847,20,SR
RUN-004095,200,5,acidic,0.546,0,0,21.791,40,Marangoni
RUN-004096,240,9,alkaline,1.074,150,1000,22.646,20,SR
RUN-004097,240,7,acidic,0.447,0,0,22.446,40,Marangoni
RUN-004098,220,9,acidic,0.558,150,1000,21.693,40,Marangoni
RUN-004099,200,5,acidic,0.612,150,1000,22.255,20,Marangoni
RUN-004100,220,9,acidic,0.768,0,0,22.332,20,Marangoni
RUN-004101,200,5,acidic,0.67,250,1000,22.254,30,SR
RUN-004102,240,9,alkaline,0.976,0,0,22.076,40,SR
RUN-004103,240,7,alkaline,0.899,150,800,22.397,20,Marangoni
RUN-004104,220,5,alkaline,1.051,0,0,22.796,20,SR
RUN-004105,220,9,alkaline,1.223,0,0,22.628,40,Marangoni
RUN-004106,240,9,acidic,0.571,150,800,22.001,30,Marangoni
RUN-004107,220,5,alkaline,0.958,250,1000,22.556,30,Marangoni
RUN-004108,220,9,acidic,0.67,0,0,22.057,30,Marangoni
RUN-004109,200,9,acidic,0.673,0,0,21.981,30,Marangoni
RUN-004110,220,9,acidic,0.501,150,1000,22.372,20,SR
RUN-004111,220,9,acidic,0.536,150,800,23.139,40,Marangoni
RUN-004112,220,5,acidic,0.439,150,1000,22.598,20,Marangoni
RUN-004113,240,5,acidic,0.41,150,800,22.253,30,SR
RUN-004114,220,9,acidic,0.432,250,800,22.154,40,SR
RUN-004115,240,5,acidic,0.562,0,0,21.996,20,SR
RUN-004116,240,7,alkaline,0.87,150,1000,22.521,30,SR
RUN-004117,240,9,acidic,0.492,150,800,22.283,30,Marangoni
RUN-004118,220,9,acidic,0.577,0,0,22.538,40,Marangoni
RUN-004119,240,7,acidic,0.664,0,0,22.241,40,SR
RUN-004120,240,9,acidic,0.442,250,1000,22.482,30,SR
RUN-004121,200,5,acidic,0.606,250,800,22.654,20,SR
RUN-004122,240,9,acidic,0.613,0,0,21.87,30,SR
RUN-004123,220,9,acidic,0.553,150,1000,22.086,30,Marangoni
RUN-004124,220,9,alkaline,0.879,250,800,22.112,20,SR
RUN-004125,220,9,acidic,0.503,150,800,22.231,30,Marangoni
RUN-004126,220,7,alkaline,0.889,250,800,22.158,40,Marangoni
RUN-004127,200,9,acidic,0.575,150,1000,22.54,40,Marangoni
RUN-004128,240,9,acidic,0.472,150,800,22.125,20,SR
RUN-004129,240,9,acidic,0.41,150,1000,21.975,20,SR
RUN-004130,200,9,acidic,0.35,0,0,22.084,30,Marangoni
RUN-004131,220,7,alkaline,1.173,0,0,22.214,20,SR
RUN-004132,240,9,acidic,0.428,250,1000,22.355,30,SR
RUN-004133,200,7,alkaline,1.01,0,0,21.68,40,Marangoni
RUN-004134,220,7,acidic,0.55,0,0,22.767,20,Marangoni
RUN-004135,220,9,alkaline,0.908,150,1000,21.929,20,Marangoni
RUN-004136,240,9,acidic,0.605,150,800,22.266,40,SR
RUN-004137,220,9,alkaline,0.995,250,1000,22.198,20,SR
RUN-004138,220,7,acidic,0.385,0,0,22.116,40,SR
RUN-004139,200,7,acidic,0.488,0,0,21.838,40,Marangoni
RUN-004140,220,7,alkaline,1.214,150,800,21.448,20,Marangoni
RUN-004141,220,5,acidic,0.492,250,800,22.465,20,SR
RUN-004142,240,9,acidic,0.519,150,1000,21.373,30,SR
RUN-004143,220,9,alkaline,0.901,150,1000,21.072,30,SR
RUN-004144,240,9,acidic,0.531,250,800,22.163,40,Marangoni
RUN-004145,240,9,acidic,0.5,0,0,21.538,30,SR
RUN-004146,200,9,alkaline,0.875,150,1000,22.096,40,Marangoni
RUN-004147,220,5,alkaline,1.058,0,0,22.161,20,Marangoni
RUN-004148,200,5,acidic,0.511,150,1000,21.402,30,Marangoni
RUN-004149,240,9,alkaline,1.064,0,0,21.425,20,Marangoni
RUN-004150,200,7,acidic,0.449,150,1000,21.93,40,SR
RUN-004151,240,5,acidic,0.317,150,1000,21.526,30,SR
RUN-004152,200,5,alkaline,0.917,0,0,21.4,20,SR
RUN-004153,200,9,alkaline,1.171,150,800,21.684,20,Marangoni
RUN-004154,240,7,acidic,0.464,150,800,21.841,40,SR
RUN-004155,200,7,acidic,0.542,0,0,21.853,30,SR
RUN-004156,240,7,alkaline,1.026,150,800,21.682,40,Marangoni
RUN-004157,220,9,alkaline,1.213,250,800,21.44,30,Marangoni
RUN-004158,200,9,alkaline,0.884,150,800,21.416,40,Marangoni
RUN-004159,200,9,acidic,0.384,250,800,21.265,20,Marangoni
RUN-004160,240,5,acidic,0.505,150,800,21.799,30,Marangoni
RUN-004161,200,7,acidic,0.629,0,0,21.666,40,Marangoni
RUN-004162,220,9,alkaline,0.986,0,0,21.797,40,Marangoni
RUN-004163,200,5,acidic,0.322,0,0,21.599,40,SR
RUN-004164,200,9,alkaline,0.975,0,0,21.124,30,SR
RUN-004165,200,7,acidic,0.635,250,1000,21.667,30,Marangoni
RUN-004166,200,5,acidic,0.466,0,0,21.346,30,SR
RUN-004167,200,9,acidic,0.531,250,800,21.489,20,Marangoni
RUN-004168,240,5,alkaline,1.205,150,800,21.104,30,Marangoni
RUN-004169,220,5,acidic,0.506,150,800,21.674,40,SR
RUN-004170,240,9,alkaline,0.803,150,1000,21.956,20,SR
RUN-004171,240,5,acidic,0.332,150,800,21.782,20,SR
RUN-004172,240,9,alkaline,1.006,150,800,21.397,40,SR
RUN-004173,200,5,alkaline,1.105,150,1000,22.14,20,Marangoni
RUN-004174,240,5,alkaline,0.99,0,0,22.08,20,SR
RUN-004175,240,5,alkaline,0.928,0,0,21.446,40,SR
RUN-004176,220,9,alkaline,0.983,250,800,22.17,20,Marangoni
RUN-004177,220,5,acidic,0.407,250,1000,21.856,20,SR
RUN-004178,200,9,alkaline,0.932,0,0,21.61,20,SR
RUN-004179,240,9,acidic,0.459,150,800,21.957,30,Marangoni
RUN-004180,200,7,acidic,0.41,250,800,21.513,40,SR
RUN-004181,200,9,alkaline,0.88,150,1000,21.481,40,SR
RUN-004182,220,7,acidic,0.596,150,800,22.022,40,Marangoni
RUN-004183,200,5,acidic,0.53,150,800,21.509,20,SR
RUN-004184,240,7,acidic,0.666,250,1000,21.842,20,Marangoni
RUN-004185,200,5,acidic,0.464,150,800,21.857,40,Marangoni
RUN-004186,220,5,alkaline,1.067,250,800,21.323,40,Marangoni
RUN-004187,200,5,acidic,0.443,250,800,22.1,20,Marangoni
RUN-004188,220,7,acidic,0.548,250,1000,22.226,20,Marangoni
RUN-004189,200,7,alkaline,1.108,250,800,21.914,30,Marangoni
RUN-004190,200,9,acidic,0.572,250,1000,22.17,40,SR
RUN-004191,240,9,alkaline,1.083,250,1000,21.873,40,Marangoni
RUN-004192,220,7,acidic,0.524,0,0,21.996,40,SR
RUN-004193,200,7,acidic,0.397,0,0,22.038,30,Marangoni
RUN-004194,220,7,acidic,0.498,0,0,22.316,20,Marangoni
RUN-004195,200,9,acidic,0.62,0,0,22.074,40,SR
RUN-004196,240,7,alkaline,0.973,150,1000,21.736,30,SR
RUN-004197,240,5,alkaline,1.092,150,1000,22.511,20,SR
RUN-004198,220,9,acidic,0.415,0,0,21.985,20,SR
RUN-004199,200,5,acidic,0.571,250,1000,21.971,30,Marangoni
RUN-004200,220,5,acidic,0.474,0,0,21.596,40,Marangoni
RUN-004201,200,7,acidic,0.585,250,800,21.799,30,SR
RUN-004202,200,5,acidic,0.483,250,1000,22.541,20,Marangoni
RUN-004203,220,5,acidic,0.305,150,800,21.123,30,Marangoni
RUN-004204,220,9,alkaline,0.85,0,0,21.993,40,SR
RUN-004205,240,7,acidic,0.666,250,1000,21.538,30,Marangoni
RUN-004206,200,5,alkaline,1.133,250,1000,21.876,40,Marangoni
RUN-004207,200,7,alkaline,0.949,150,1000,21.625,20,Marangoni
RUN-004208,220,5,alkaline,0.934,250,1000,21.814,20,SR
RUN-004209,200,5,acidic,0.639,150,1000,21.634,40,SR
RUN-004210,240,9,alkaline,0.962,250,800,21.813,30,Marangoni
RUN-004211,220,7,alkaline,1.131,150,800,21.687,30,SR
